,state
4c5f5745-2858-43c0-981b-4f3f7cc9349d,8.0
9820cb66-f911-4649-84c8-523a9c134d9f,5.0
927bdc9b-bb34-4434-bfee-a1e9aeb26fa0,2.0
53da4154-2ace-4d7f-98ad-257c8b986da2,8.0
9ed5c75b-ae41-4da1-96bb-557f99edc7a4,3.0
26567c03-d6f8-4469-9b67-7bc73ff387a5,9.0
c18eac05-5638-4c7b-bbac-0c5217fe25a5,1.0
6420ff29-7874-4a7a-a48f-97761188fea8,1.0
4eb7a75c-86c9-4c01-af4b-ad541d3e3eb0,9.0
638adfbf-c012-4459-b157-82de0ba29fb3,1.0
48889a8c-dcb3-4b51-a11f-b05601e7b0b3,1.0
f442c536-308d-418a-9730-cd94f02bb8b4,3.0
7bb8a9a3-f26c-403c-bd71-76d1e1776bc1,7.0
a98023b3-d269-4e82-a93c-3bb6228462c2,1.0
c6387bf7-5bc3-41e4-9cbe-4a8c953a2ac3,9.0
085a808c-9337-4b1c-a469-0dfd67e64bc5,1.0
eb620c01-2538-4c8c-9991-5423d565c6c6,1.0
de2d2979-2616-4663-9c11-87f2807454c8,10.0
31110a59-6dd4-4edd-a056-c45dbc8966cc,3.0
eaace3ec-e424-4c10-be6a-cdb53d16ecd1,8.0
824e151b-fde0-4985-9799-fd3850b7a1d2,7.0
7f9b1d32-6f17-4895-a4c3-ddacd17adad5,7.0
580f828b-2333-48f7-ba05-e9b6ef1aa3d5,2.0
09559a55-e807-4510-8d03-6a7209b2a2d8,2.0
a12b149d-4a0f-4333-9622-ad2c96bf86da,1.0
e92e6fcc-434a-47a2-9dbb-7aad5f1e30dc,4.0
52afcab5-be0b-4814-b085-80a7df9015de,1.0
8d920066-bd00-4bf2-bacd-6f23396b1bde,7.0
dfddbb63-1105-4211-a03a-df90345a09e6,10.0
58f2c605-a2ef-48a9-8974-09a351b259e7,1.0
39e585e6-19f6-4767-bacf-1e7c73c1a1ed,5.0
23ec73e9-d04d-471a-9bab-029ee0013ced,1.0
def7491d-e9ce-4bb4-b009-b1d2dc8bceed,2.0
e70d8fe8-f53e-411f-b1ac-6faf0b6f96ee,1.0
06a1e516-337d-4f9d-ae62-440e6d3ad9f5,1.0
bd30963a-a7f7-4a4f-abf9-0279229a16f9,6.0
a5d79e80-c583-444f-8744-3a363f9644fa,4.0
342c3944-c5df-451a-885f-ca2c8ea89bfc,7.0
f53eb281-85fb-4ef5-baba-7885d0670d14,12.0
860d8e1a-76f0-4b2c-8759-f8457cdca315,5.0
e68b2c91-1ece-4f09-b114-d6eed28e7920,9.0
d153abc6-68f5-4e88-8414-714995147e25,1.0
2a32f035-c562-49b9-ba70-1f9acef66d2f,5.0
d3a6afa5-9d4c-4e7c-adf6-1ddf3d361a42,10.0
5f2dca01-cb5d-4831-aeee-9829e9c74646,5.0
0ddae6fe-ed2e-4b99-8055-f6bbd5074f63,9.0
fc0c5e8a-fcca-49f7-b59d-57e2f4ce106b,2.0
754baa80-71c3-4eb9-8807-812377413173,2.0
2a621466-903b-47fe-a601-efe88bc83276,1.0
e2b1fac6-6b60-4750-bdd2-d44a9679a690,7.0
72d2aae7-c83f-4dc7-9664-5d500efbf0a4,1.0
c91dcf08-fe26-48d7-b954-78fb3dab85aa,2.0
c8956ab1-814d-44a8-b197-56e98bd3bdb4,1.0
0dacbfa8-b966-4d9c-9068-42ef5ccbb8b5,9.0
a7a100ae-96b1-4f63-b4c1-dca8c4eb63bc,1.0
7df1bbdc-ccd8-4f1a-8f5b-4547e23883c6,2.0
a15b58a5-9c4a-4e81-ae49-d7af4e78f0cd,2.0
f5617da2-4632-4b2a-9f66-65d2c1d168d3,5.0
105881c5-555a-4c9a-baa4-3241f1d0a0df,1.0
1a3ba6dd-eb56-4bbe-9680-19619bfe31e9,1.0
10a0b0bc-5134-4bb7-8a6b-c2b4e11571ea,10.0
d3748efd-0db6-49aa-835a-bd527e8d8300,1.0
