,Coefficient
PRRX1,0.0
HLX,0.000656850434719134
GLIS3,-0.003034000655286565
HOXD10,0.0
SOX2,0.0025052228486905103
BACH1,0.0
POU3F3,-5.563162809098227e-05
FOXO3,-0.00040313597844455313
LHX9,-0.0016401960726771091
ZNF524,0.03630649901949647
NR2C2,-0.1441913780129741
TFAP2E,0.007828680446769737
NFE2L2,0.0
TCF7L1,0.0
TNFRSF4,0.0
HOXD11,0.023132375857068586
USF1,0.11492273830072416
MEIS3,0.0
TEAD3,0.0866205178101175
XBP1,0.02042108855906886
NFIA,-0.09561536393056301
HOXB5,-0.0016124290206024218
FOS,0.0
CLOCK,-0.013256439255415111
ZNF423,-0.001605103074228582
GATA3,0.0
SOX11,0.0
BORCS8-MEF2B,0.019327841248980723
WT1,0.10790486727909351
GMEB1,0.0
FOXJ2,0.0034375614811014404
ATF3,0.0
HOXC10,0.00042508915684206047
TFEC,0.0
FOXG1,0.0
