,Alt_ID,in_degree,out_degree,out/in
NR2F1,NR2F1,2.0,10.0,5.0
ZNF281,ZNF281,3.0,7.0,2.3333333333333335
BCL6,BCL6,9.0,19.0,2.111111111111111
KLF13,KLF13,2.0,4.0,2.0
PBX1,PBX1,3.0,5.0,1.6666666666666667
FOXJ3,FOXJ3,5.0,8.0,1.6
MAF,MAF,3.0,3.0,1.0
TFEC,TFEC,3.0,2.0,0.6666666666666666
ZNF143,ZNF143,7.0,4.0,0.5714285714285714
FOXO4,FOXO4,6.0,2.0,0.3333333333333333
