,Coefficient
E2F1,0.0
GLIS3,0.0
YY1,0.0
ID4,0.0
IRF6,-0.056532871361110175
TBX15,0.020707344934401878
SOX2,0.0
BACH1,0.0
HOXA11,1.4873251095005097e-05
HOXB6,0.0
CNOT3,0.03605742710841032
POU3F3,0.0006154110514109706
HOXD10,0.030423059140858334
ZNF143,0.0
LHX9,-1.7060051310350563e-05
EBF1,0.0
PBX1,0.0
SHOX2,0.0
TCF3,0.04109238060019711
HLTF,0.0
SMAD4,0.0
FOXC1,0.0
ATF1,0.0
USF1,0.03637943589737385
ZNF589,0.1009122358792654
TFAP2B,0.0
NFIA,-0.002594167627265763
NR3C2,-0.05139133520553393
BATF3,0.012276343948708603
ZEB1,0.0
ZNF423,0.0
HOXC11,0.002536903613493938
NR0B1,0.0
SPIB,0.0010067568662892703
DLX1,0.0
GATA6,0.0009837008114765007
HES7,0.0025375677746228204
ZBTB18,0.0
MAF,0.001407197765503353
EMX2,0.0
DLX5,0.018622342118339477
HOXC10,-0.12122264220906935
TFEC,0.0022285028645102995
PARP1,-0.008061968475306608
