,Coefficient
SIRT6,0.07546829147214029
SP100,0.0
BHLHE40,0.0
KLF4,0.02907339080818587
POU2F1,-0.03249575600679261
ID4,-6.73794246096368e-05
BDP1,0.0
RFX1,0.16570286069773602
RUNX1,0.0009224139745789309
CREB3,0.043508290235445675
RORA,0.0
MAZ,0.0
SIX4,0.0
GLIS1,0.0005382296135073563
RUNX2,3.637015828994033e-05
STAT4,0.0
PURA,0.0
CLOCK,0.0
HIF1A,-0.02692421883431083
KLF16,0.0
MEF2A,-0.0004195835835583813
EGR1,0.012100155220278064
MEF2D,0.0016266442868399528
HMGA1,-0.10341973668336196
SMAD3,0.00012316575991942367
ZSCAN26,0.0
NR3C2,0.0
