,Regulon_ID,Regulator,Gene
0,0,ETS1,COL8A1
1,0,ETS1,ATP2B4
2,0,ETS1,SRRM2
3,0,ETS1,BPTF
4,0,ETS1,ZXDA
5,0,ETS1,BTBD7
6,0,ETS1,GATAD2B
7,0,ETS1,TNRC6A
8,0,ETS1,BLZF1
9,0,ETS1,CHD4
10,0,ETS1,SPRED1
11,0,ETS1,KIF16B
12,0,ETS1,ZBED6
13,0,ETS1,FZD6
14,0,ETS1,USP46
15,0,ETS1,TMF1
16,0,ETS1,DPP8
17,0,ETS1,SNRK
18,0,ETS1,TNRC6B
19,0,ETS1,KDM6A
20,0,ETS1,SPTLC1
21,0,ETS1,MKLN1
22,0,ETS1,ZNF800
23,0,ETS1,GBF1
24,0,ETS1,UPF2
25,0,ETS1,SLC25A32
26,0,ETS1,KMT2C
27,0,ETS1,CLEC4A
28,0,ETS1,ANGPT1
29,0,ETS1,KLHL28
30,0,ETS1,ITPR1
31,0,ETS1,CHUK
32,0,ETS1,KIF5B
33,0,ETS1,REV1
34,0,ETS1,BRPF3
35,0,ETS1,NPTN
36,0,ETS1,RNF139
37,0,ETS1,CLCN3
38,0,ETS1,SMG1
39,0,ETS1,PANK3
40,0,ETS1,FOXO3
41,0,ETS1,SWT1
42,0,ETS1,CTR9
43,0,ETS1,MEF2D
44,0,ETS1,PPIP5K2
45,0,ETS1,TOR1AIP1
46,0,ETS1,RBM43
47,0,ETS1,TNRC18
48,0,ETS1,GOPC
49,0,ETS1,TBC1D23
50,0,ETS1,STRN
51,0,ETS1,XPR1
52,0,ETS1,FRRS1
53,0,ETS1,HIVEP2
54,0,ETS1,SOS2
55,0,ETS1,THOC2
56,0,ETS1,MOB4
57,0,ETS1,MAN1A2
58,0,ETS1,UBR1
59,0,ETS1,CHAMP1
60,0,ETS1,LMLN
61,0,ETS1,TRDMT1
62,0,ETS1,CMTR2
63,0,ETS1,ARFIP1
64,0,ETS1,RBFOX2
65,0,ETS1,TAOK1
66,0,ETS1,ASH1L
67,0,ETS1,RPS6KA3
68,0,ETS1,XIAP
69,0,ETS1,ZSWIM6
70,0,ETS1,DMXL1
71,0,ETS1,ZMYND11
72,0,ETS1,ZFYVE16
73,0,ETS1,IGF2R
74,0,ETS1,RSC1A1
75,0,ETS1,EXOC5
76,0,ETS1,ZNF366
77,0,ETS1,PRRC2C
78,0,ETS1,HEATR6
79,0,ETS1,ZNF436
80,0,ETS1,SMC5
81,0,ETS1,MEF2A
82,0,ETS1,WDR26
83,0,ETS1,NCOA7
84,0,ETS1,TRIP12
85,0,ETS1,MSMP
86,0,ETS1,ZNF608
87,0,ETS1,SMC6
88,0,ETS1,TRIP11
89,0,ETS1,VCPIP1
90,0,ETS1,ARFGEF2
91,0,ETS1,RB1
