,state
939ab9fa-9956-4a78-b676-444da091d1ac,7.0
ce9281fc-339b-45e3-9de8-68ee22c18aae,7.0
d6485d4f-2c32-439c-8192-96f25cab3fb9,1.0
1d7b591b-8382-47c9-8555-64b7e96965bc,3.0
4ae61726-c41c-4a55-b85e-4c03e2f952be,5.0
e3e13b94-9335-4b34-9975-eca99eb1bcbe,3.0
692d9e91-b8e7-421b-8165-b4797fb63ebf,8.0
9691b578-c121-438b-8107-4c9584fc10c0,7.0
d834c549-080b-41e1-9ed0-5476efe5c5c1,4.0
83189810-444e-4a58-9b5f-349c2f0aafc5,7.0
ea5b09c5-a45d-44bc-8477-daf6b0dd79c7,1.0
90aab588-049d-4c56-b024-97831990f7cb,2.0
1d30f2fd-8743-4e9d-8e85-ed0a3aa217cc,7.0
99e25d92-6c07-4691-a604-a3a6899b73cf,9.0
acff3e0e-61b6-4374-8482-6c0e8be77bd0,7.0
72083d64-47cb-4cb6-9fc4-66e20208b2d1,7.0
214eb2ce-75ef-4e56-9e7e-f9b7bab3b5d2,5.0
19f5fe2c-ca30-471f-b487-8bd62c0fdfd4,7.0
cd9d487f-1d76-47e4-972d-e393777402d5,9.0
dea7a651-250a-49b3-b666-8af52a8e69d8,2.0
36a4a073-cb26-4a65-8e47-a61f29929bdc,9.0
987b685f-b269-4081-81a8-2399651e54e4,6.0
43fbf7b2-c593-4560-903b-86f77430ebe9,6.0
57fedc41-2f93-4113-8e89-2493707212ec,1.0
0ed640cc-9763-4b00-afdd-566e7a2b04ec,6.0
9a30b1be-cf22-42f4-8503-6fdb9ff6d7ed,1.0
416d3e7a-fa56-4958-8855-45fda9c498ee,6.0
8ac7406e-558e-437d-a335-5bda778eaaf3,1.0
44630fe0-1616-4dcc-be56-192279374cf7,3.0
8950a092-01bd-45f5-8d56-e014e1dc89fb,1.0
8026ef80-8cfb-4a62-9c72-bb5b50bdecfe,6.0
955f3718-503f-4fc3-a117-7e186d1199fe,7.0
ac2d5d97-6fbd-4e61-a023-644f26549d04,1.0
d363816a-d8de-40ff-8a02-d2aeefa94e09,8.0
3e90b13e-01eb-48b3-aba5-8734ffb4820f,7.0
cd44a5fc-a723-4409-ae30-732ecf05ae1b,6.0
657482bc-c57e-4042-b688-2205434ae12f,7.0
9d9d3d55-9a57-47bd-8791-54f3b793fc31,2.0
035b4ba5-5798-47ab-b236-50523e6dca3e,9.0
aee4896b-9e61-4dbd-b079-4c288eb8ec40,6.0
c9be0c26-c2e5-4d44-a3f8-b9efd2f77562,7.0
1d4337d7-b3af-4d92-9441-b48d325e9774,9.0
470c134a-3828-4519-9bbc-16dbfa40f5a6,7.0
5a88da5b-1181-4232-be95-8ef86487fbd7,9.0
6bb98d45-9dde-46a9-88ff-705b5407d5ef,6.0
ffccb1b7-6425-4550-8ed5-2fc22f1e64f1,4.0
97a49141-0141-4583-b366-a4720270d6f2,9.0
92c9df6d-4c78-4193-8df4-0acc49c63af2,6.0
5fa2525e-4cc3-458f-9d84-ec64052623f9,6.0
711eca33-5ec2-45c3-9250-652581fa75ff,9.0
8f89b5b8-7b32-4cc9-9beb-d36a66dd5d00,7.0
1bafac88-7372-41f9-965f-eff1a2179e01,6.0
1ea2732f-9f75-4949-9478-73e7f4fe9201,7.0
3b6765ca-65d6-4cf3-9c47-bbfe663be404,7.0
bddb8226-723e-426f-973f-59d14e9eeb06,4.0
59d61cb1-50c2-48c8-8dc9-1a9deef75d06,2.0
45f9413b-1f8b-4b5e-acf2-f4eaa3950f07,5.0
5c590ce3-84ee-4ebc-a85f-c0bc939b0507,1.0
f79c78b6-421e-4634-a403-4ec822299308,7.0
cb054fb4-016f-4347-af1b-d77424cf060c,6.0
e53511a8-fbd0-4b7e-ba0c-8dd149045e0e,5.0
b037891a-f014-4306-a6d9-9c2937c58d11,2.0
02d46e43-75bb-4a0a-8a02-403c7fbfb112,1.0
c11f69bf-005c-4750-998c-d4ab605c9e12,9.0
01d0b940-6e58-40d4-a2a7-111bc26f4c14,7.0
04e527ef-9e50-4c19-85d8-e4e5274fab15,3.0
12ba7bef-7095-4f6f-a53b-e486a2c12717,4.0
ec051a62-b493-477d-ac36-bb25b09b421b,7.0
36b2e208-ff01-4249-92c3-be77d426691b,3.0
a711d143-f081-45cf-9bc3-0c0974a1961b,9.0
bee00b8c-02e2-4730-b3d3-28b1921bc61c,4.0
218afe1e-6f48-4581-a9ae-94660f176a1e,5.0
205cfee1-422e-4fc4-9ebc-87504bb8c820,3.0
