,Source,Edge,Target
0,SMAD4,0.2315811034428656,ELF2
1,NRF1,0.0548139688132976,ELF2
2,RFX1,0.0235875682004904,ELF2
3,HOXC9,-0.014571378639533,ELF2
4,NFYA,0.1248938003822738,ELF2
5,GABPA,0.2150761741282503,ELF2
6,ZKSCAN3,0.04157564012302,ELF2
7,GMEB1,0.0383658296615606,ELF2
8,E2F8,0.1914437772019784,RARG
9,FOXC1,0.2384644265683385,RARG
10,NR1H2,0.1646788422433699,RARG
11,SPDEF,0.1575925293142282,RARG
12,ARNT,0.2681761677076484,ZSCAN26
13,SMAD4,0.1469244308290827,HLTF
14,ARNT,0.2223405042759501,HLTF
15,CREB1,0.1504826855488316,HLTF
16,ZKSCAN3,0.1300012409081409,HLTF
17,ZNF143,0.2438047829664335,TTF1
18,MAZ,0.1321029555686993,TTF1
19,MYBL1,0.161796777231313,TTF1
20,CTCF,0.1693679171950646,ZNF75A
21,E2F7,0.4361874603198191,GTF2A1
22,HLTF,0.1091801731167133,SP4
23,CREB1,0.1562424529408716,SP4
24,TCF7,0.088346680075587,SP4
25,BPTF,0.2515417844854828,SP4
26,ARNT,0.0880400429075612,SP4
27,HSF2,0.1148169264187011,SP4
28,CREB1,-0.2751351848468502,NR1H2
29,CNOT3,0.3210003576327719,NR1H2
30,E2F8,0.0232830445957815,SPDEF
31,SOX2,0.0756237471195737,SPDEF
32,HOXC9,-0.0361406699900421,SPDEF
33,HOXB2,0.2545564852688827,SPDEF
34,TAL1,-0.0313830567409381,SPDEF
35,FOS,0.0677912429228548,SPDEF
36,GZF1,-0.0273109686567944,SPDEF
37,SOX5,-0.0314517654584934,SPDEF
38,TBR1,-0.0147345810102792,SPDEF
39,SOX2,0.2145584828879997,DLX6
40,TCF3,0.0854212068196231,DLX6
41,POU2F1,0.211555782672542,DLX6
42,NRF1,0.0764215915466488,MAZ
43,NEUROG2,0.0576141392389848,MAZ
44,STAT6,-0.0661187938421411,MAZ
45,E2F2,0.1572254890704257,MAZ
46,GMEB2,0.1031991041900052,MAZ
47,CNOT3,0.0335369388348536,MAZ
48,TCF3,0.2346262717846328,MAZ
49,ZBED6,-0.0607132431607123,MAZ
50,HOXC9,0.2177930212308321,NKX6-1
51,MAZ,0.311357700227837,E2F2
52,KLF11,0.1887727414708369,E2F2
53,NEUROG2,0.4873486429774028,POU4F2
54,POU2F1,0.0127928375817901,NEUROG2
55,FOS,-0.0113137801754151,NEUROG2
56,E2F8,0.2288334028443315,E2F3
57,MAZ,0.1156910983393694,E2F3
58,KLF11,0.1261847172074309,E2F3
59,FOS,-0.0182115871022374,SIX4
60,TTF1,0.1246749229896617,SIX4
61,SOX15,-0.0721638550403723,ZBTB18
62,GZF1,0.00471340795534,ZBTB18
63,MAFK,0.0001807603555029,ZBTB18
64,PARP1,0.0437636830378144,ZBTB18
65,ARNT,0.1065522560929485,ZBTB18
66,FOXC1,-0.0073442574834783,ZBTB18
67,ZNF148,0.0054149066516547,ZBTB18
69,ZBED6,0.0332445463705466,ZBTB18
70,MECP2,0.0767357945556316,ZBTB18
72,SOX4,0.1397295770860888,ZBTB18
74,TGIF2,0.0067672166881481,ZBTB18
75,RXRG,0.0009261880027026,ZBTB18
76,CNOT3,0.0224286810646691,ZBTB18
77,FOXD3,0.0760104310341141,TEAD4
78,TTF1,0.1711372922306931,TEAD4
79,GTF2I,-0.2548072004233531,TEAD4
80,E2F2,0.200677895201974,MTF1
81,ZBED6,0.0939292146624004,MTF1
82,PRDM4,0.1615908462146252,MTF1
83,KLF11,0.0824144968623804,MTF1
84,CREB1,0.2440894617308091,MTF1
85,FOXC1,0.0857074556027939,MTF1
86,YY1,0.1393489544492372,ATF2
87,ZNF143,0.288099752788538,ATF2
