,Coefficient
ZBTB7B,-0.03313028022585409
GTF2I,0.07467182232543809
GFI1,0.05374870743643403
ZBTB6,0.06592147847646572
SOX5,-0.047375127629083816
ZBTB4,0.024474019251151464
GABPA,-0.2701113689481205
NR4A2,0.04874901314868106
ZNF384,0.03366143647526261
KLF11,0.15773705715448247
TBP,0.22064184862169442
HOXA6,0.05693200984675656
