,Source,Edge,Target
151,NFKB1,0.2486941115585609,VBP1
152,RORA,0.5002010402427537,VBP1
153,MEF2A,0.0838844054374673,VBP1
154,EP300,0.0050411345686297,VBP1
156,ZFX,0.3337749521254612,POU2F3
157,ATF3,0.2209911275054853,POU2F3
158,EHF,0.1786348453202158,TERF1
159,MEOX1,0.0956995493111432,TERF1
160,HBP1,0.0798782817526331,TFEC
161,VSX1,0.0979509418150645,ZNF423
162,ZFX,0.3469544109812274,TEAD1
163,STAT1,0.3443340131901813,TEAD1
164,ZBTB4,0.2068444931774103,TEAD1
165,CDC5L,0.1057921872390199,BATF3
166,REL,0.1789933465470365,CDC5L
167,RORA,0.1652098231825144,CDC5L
168,PARP1,0.4079489640525077,CDC5L
169,STAT1,0.1940995949057572,CDC5L
170,EP300,0.5578644895495428,ZBTB4
171,SOX17,-0.0062725577090402,PARP1
172,VBP1,0.0144137846743354,PARP1
173,TEAD1,0.5675867478144557,PARP1
174,NR3C1,-0.0053625526515837,PARP1
175,HENMT1,0.0146912550076839,PARP1
176,TBX18,-0.0069999845011267,PARP1
177,ATF3,-0.009103380362529,PARP1
178,MEOX1,0.0031281157687435,PARP1
179,HBP1,0.3522746820129203,FOXO1
180,SATB1,0.4314735643339563,FOXO1
181,MYCN,0.3197581470636831,FOXF1
182,ATF3,0.2005588000193445,FOXF1
183,NFATC2,0.150305328796534,TBX18
184,ELF1,0.1693609668941413,TBX18
185,HOXC4,0.0870378133663196,TBX18
186,TEAD1,0.4167595411070443,NR3C1
187,FOXO1,0.3618817654834722,NR3C1
188,BPTF,0.3590315821272814,STAT1
189,TEAD1,0.2133514848656826,STAT1
190,REL,0.212174010423232,STAT1
191,BATF3,0.0554403498024764,MYCN
192,RORA,0.283405759444246,HENMT1
