,Regulon_ID,Regulator,Gene
0,0,ETS1,RCHY1
1,0,ETS1,RWDD4
2,0,ETS1,CEBPZ
3,0,ETS1,FOXO3
4,0,ETS1,STXBP5
5,0,ETS1,TRMT1L
6,0,ETS1,ZNF35
7,0,ETS1,PAQR3
8,0,ETS1,SMG1
9,0,ETS1,NBR1
10,0,ETS1,PIK3R4
11,0,ETS1,MIOS
12,0,ETS1,N4BP2
13,0,ETS1,CNOT8
14,0,ETS1,OTUD3
15,0,ETS1,MYNN
16,0,ETS1,GDI2
17,0,ETS1,ARHGEF12
18,0,ETS1,MYO1B
19,0,ETS1,HELLS
20,0,ETS1,MAN1A2
21,0,ETS1,TMEM135
22,0,ETS1,ABCB10
23,0,ETS1,TRAPPC11
24,0,ETS1,IPO7
25,0,ETS1,RNF20
26,0,ETS1,FPGT
27,0,ETS1,RALA
28,0,ETS1,EIF4G2
29,0,ETS1,ZNHIT6
30,0,ETS1,LIN7C
31,0,ETS1,UFM1
32,0,ETS1,EIF4A2
33,0,ETS1,HAUS6
34,0,ETS1,CHUK
35,0,ETS1,ASCC3
36,0,ETS1,TERF1
37,0,ETS1,SERINC3
38,0,ETS1,APPBP2
39,0,ETS1,KIAA1958
40,0,ETS1,MKLN1
41,0,ETS1,UBR1
42,0,ETS1,OTUD4
43,0,ETS1,TFG
44,0,ETS1,HEATR6
45,0,ETS1,RAF1
46,0,ETS1,ZFX
47,0,ETS1,SLC25A32
48,0,ETS1,ARHGAP11A
49,0,ETS1,USF3
50,0,ETS1,ZNF780A
51,0,ETS1,BMPR2
52,0,ETS1,ZNF181
53,0,ETS1,TRNT1
54,0,ETS1,PIK3C3
55,0,ETS1,BZW1
56,0,ETS1,EFL1
57,0,ETS1,AP3B1
58,0,ETS1,TAF1
59,0,ETS1,ELOVL5
60,0,ETS1,RYK
61,0,ETS1,FNBP1L
62,0,ETS1,FAM120A
63,0,ETS1,FOXN2
64,0,ETS1,GIN1
65,0,ETS1,RB1
66,0,ETS1,ZBTB43
67,0,ETS1,VEZF1
68,0,ETS1,RAPGEF6
69,0,ETS1,PPIP5K2
70,0,ETS1,ADAM9
71,0,ETS1,TAOK1
72,0,ETS1,ZNF445
73,0,ETS1,UGGT2
74,0,ETS1,PCYOX1
75,0,ETS1,PSMD12
76,0,ETS1,MIEF1
77,0,ETS1,C2CD5
78,0,ETS1,ZBTB44
79,0,ETS1,UBE2J1
80,0,ETS1,TAB2
81,0,ETS1,SYPL1
82,0,ETS1,MBTPS2
83,0,ETS1,TRIM2
84,0,ETS1,SPTLC1
85,0,ETS1,BIRC6
86,0,ETS1,TPP2
87,0,ETS1,NLN
88,0,ETS1,CNOT1
89,0,ETS1,KANSL2
90,0,ETS1,SNX7
91,0,ETS1,RHOBTB3
92,0,ETS1,NUP98
93,0,ETS1,NAE1
94,0,ETS1,CPEB4
95,0,ETS1,RP2
96,0,ETS1,RNASEH1
97,0,ETS1,MMGT1
98,0,ETS1,C16orf87
99,0,ETS1,RNF41
100,0,ETS1,SCOC
101,0,ETS1,SLMAP
102,0,ETS1,CLINT1
103,0,ETS1,NIN
104,0,ETS1,ACAP2
105,0,ETS1,ZNF543
106,0,ETS1,THAP1
107,0,ETS1,ARID4A
108,0,ETS1,M6PR
109,0,ETS1,PLEKHA3
110,0,ETS1,SEC22B
111,0,ETS1,RBBP5
112,0,ETS1,FNDC3A
113,0,ETS1,ALG10
114,0,ETS1,KLHL7
115,0,ETS1,FAM20B
116,0,ETS1,ASXL2
117,0,ETS1,DLG1
118,0,ETS1,ZRANB3
119,0,ETS1,SLC20A1
120,0,ETS1,EXOC6
121,0,ETS1,BECN1
122,0,ETS1,SPRED2
123,0,ETS1,MTMR2
124,0,ETS1,ITGAV
125,0,ETS1,FZD6
126,0,ETS1,RMI1
127,0,ETS1,PSME4
128,0,ETS1,G3BP2
129,0,ETS1,BNIP2
130,0,ETS1,FBXO3
131,0,ETS1,DDX18
132,0,ETS1,LUZP1
133,0,ETS1,SLC25A24
134,0,ETS1,CLCN3
135,0,ETS1,SNAP23
136,0,ETS1,SF3B2
137,0,ETS1,PAK1IP1
138,0,ETS1,JMY
139,0,ETS1,ZNF770
140,0,ETS1,KRR1
141,0,ETS1,MAN2A1
142,0,ETS1,SMNDC1
143,0,ETS1,USP46
144,0,ETS1,XPC
145,0,ETS1,SLC25A40
146,0,ETS1,NPAT
147,0,ETS1,UBE3C
148,0,ETS1,ZKSCAN4
149,0,ETS1,POLH
150,0,ETS1,BTBD10
151,0,ETS1,ATP6AP2
152,0,ETS1,PPP4R3A
153,0,ETS1,DHX33
154,0,ETS1,TBC1D15
155,0,ETS1,USP30
156,0,ETS1,MAP7
157,0,ETS1,MAGT1
158,0,ETS1,RBAK
159,0,ETS1,GMFB
160,0,ETS1,VAPA
161,0,ETS1,VKORC1L1
162,0,ETS1,DPP8
163,0,ETS1,COG5
164,0,ETS1,R3HDM1
165,0,ETS1,RSF1
166,0,ETS1,SETX
167,0,ETS1,BAZ2B
168,0,ETS1,PGK1
169,0,ETS1,DPH3
170,0,ETS1,NKRF
171,0,ETS1,ZFR
172,0,ETS1,YES1
173,0,ETS1,KDSR
174,0,ETS1,ZBTB6
175,0,ETS1,BRAF
176,0,ETS1,ATAD5
177,0,ETS1,PAIP1
178,0,ETS1,IPO8
179,0,ETS1,KLF12
180,0,ETS1,VASH2
181,0,ETS1,AREL1
182,0,ETS1,ZSCAN29
183,0,ETS1,ACTR6
184,0,ETS1,DYRK1A
185,0,ETS1,SENP3
186,0,ETS1,TAX1BP1
187,0,ETS1,SLC30A6
188,0,ETS1,DNAJC13
189,0,ETS1,KDM3B
190,0,ETS1,CSDE1
191,0,ETS1,TP53BP1
192,0,ETS1,NEDD4
193,0,ETS1,SDE2
194,0,ETS1,CEP135
195,0,ETS1,NUP153
196,0,ETS1,TMCC1
197,0,ETS1,LMBR1
198,0,ETS1,THAP9
199,0,ETS1,TMEM144
200,0,ETS1,SMC6
201,0,ETS1,NEK9
202,0,ETS1,BAG4
203,0,ETS1,ATM
204,0,ETS1,CDC5L
205,0,ETS1,GSTCD
206,0,ETS1,JKAMP
207,0,ETS1,RTTN
208,0,ETS1,ASB7
209,0,ETS1,CUL4A
210,0,ETS1,REV3L
211,0,ETS1,RAB3GAP1
212,0,ETS1,MORC3
213,0,ETS1,TBK1
214,0,ETS1,TNPO3
215,0,ETS1,STRN
216,0,ETS1,GPHN
217,0,ETS1,TMOD3
218,0,ETS1,SPTLC2
219,0,ETS1,CTR9
220,0,ETS1,HMG20A
221,0,ETS1,ZDHHC13
222,0,ETS1,PPP1R12A
223,0,ETS1,KIF2A
224,0,ETS1,PTPRG
225,0,ETS1,NIPBL
226,0,ETS1,BLOC1S5
227,0,ETS1,HNRNPLL
228,0,ETS1,SPAST
229,0,ETS1,APAF1
230,0,ETS1,CAPZA2
231,0,ETS1,USP7
232,0,ETS1,FBXW11
233,0,ETS1,SERINC4
234,0,ETS1,CCNT1
235,0,ETS1,TASP1
236,0,ETS1,MRPL42
237,0,ETS1,MCFD2
238,0,ETS1,CREB1
239,0,ETS1,NAA35
240,0,ETS1,MTBP
241,0,ETS1,SLFN12
242,0,ETS1,ANKRD50
243,0,ETS1,TNKS2
244,0,ETS1,TET3
245,0,ETS1,MTMR6
246,0,ETS1,MRPS23
247,0,ETS1,ERBIN
248,0,ETS1,PTBP3
249,0,ETS1,IWS1
250,0,ETS1,TBCK
251,0,ETS1,EXOC5
252,0,ETS1,DNAJC14
253,0,ETS1,CAPZA1
254,0,ETS1,ARFIP1
255,0,ETS1,EMC2
256,0,ETS1,PREPL
257,0,ETS1,ARL5B
258,0,ETS1,YTHDF2
259,0,ETS1,BRCC3
260,0,ETS1,USP37
261,0,ETS1,BTBD7
262,0,ETS1,GPATCH2L
263,0,ETS1,RAD51AP1
264,0,ETS1,ABI1
265,0,ETS1,ZHX1
266,0,ETS1,ETV3
267,0,ETS1,BPTF
268,0,ETS1,DYNC1LI2
269,0,ETS1,TXLNG
270,0,ETS1,RHBDD1
271,0,ETS1,MTMR4
272,0,ETS1,HNRNPK
273,0,ETS1,PRDM10
274,0,ETS1,ARPP19
275,0,ETS1,LYSMD3
276,0,ETS1,CDK12
277,0,ETS1,PTPN11
278,0,ETS1,DOCK7
279,0,ETS1,LZTFL1
280,0,ETS1,GSK3B
281,0,ETS1,MBLAC2
282,0,ETS1,EDRF1
283,0,ETS1,ASAH2B
284,0,ETS1,CMTR2
285,0,ETS1,YAP1
286,0,ETS1,KCTD20
287,0,ETS1,TIAM2
288,0,ETS1,ZNF12
289,0,ETS1,GXYLT1
290,0,ETS1,GTF2H1
291,0,ETS1,SYNCRIP
292,0,ETS1,TRIP12
293,0,ETS1,SPRED1
294,0,ETS1,ZKSCAN8
295,0,ETS1,MAP4K5
296,0,ETS1,XPO1
297,0,ETS1,NNT
298,0,ETS1,BCL2L13
299,0,ETS1,VEZT
300,0,ETS1,IDE
301,0,ETS1,KLHL28
302,0,ETS1,KTN1
303,0,ETS1,CASP3
304,0,ETS1,NDC1
305,0,ETS1,R3HCC1L
306,0,ETS1,GPBP1
307,0,ETS1,DDI2
308,0,ETS1,VCPIP1
309,0,ETS1,CHSY1
310,0,ETS1,PLS3
311,0,ETS1,SLFN5
312,0,ETS1,GOPC
313,0,ETS1,GART
314,0,ETS1,XPO4
315,0,ETS1,TMEM39A
316,0,ETS1,ZSCAN20
317,0,ETS1,BRCA1
318,0,ETS1,IMPA1
319,0,ETS1,TRMT2B
320,0,ETS1,NDFIP2
321,0,ETS1,RPS6KA3
322,0,ETS1,UBE2W
323,0,ETS1,TBP
