,out_degree_aligned
PAX8,8
HNF1A,6
TGIF2,6
HOXB5,6
FOXJ1,6
HNF4A,5
ZNF524,4
HOXB8,3
SOX12,3
FOXA3,2
HOXC5,2
SOX17,2
IRF3,2
ETV2,2
ATF4,2
POU5F1,1
TRIM28,0
ZNF628,0
SPDEF,0
SIRT6,0
