,Coefficient
SNAI2,0.0
JUN,0.09917483242269069
LHX6,0.0004125576799179373
ZNF740,0.09568502820293982
ELK3,0.0
MEIS3,0.0
E2F7,0.0
HBP1,0.0
BHLHE40,-0.004729452191186652
CEBPB,0.0068872550935564145
TCF7L2,0.007148654982145761
TBX20,0.0
HMGA1,0.0001246125423208209
HENMT1,0.008391099427390991
STAT3,0.0
FOXJ2,0.0
NFE2L1,-0.0984080160691121
KLF12,0.0
ZBTB4,-0.0005318822936289565
PBX1,0.0
MEF2D,0.0
FOXF2,0.024710752510651447
GLI3,0.0
TCF3,0.0005800461898687097
E2F2,0.010066279643592862
GMEB2,0.05749661829392347
ZBTB7A,0.0
HOXD10,0.0064894043193762345
SOX4,0.003112943700662833
ETV5,0.02731726292175087
HIVEP2,-0.09281253788160085
DR1,0.02633451869827091
STAT5B,0.0
RFX3,0.01139917839875955
PEG10,0.00458405272891918
EPAS1,-0.3196148394815953
