,Coefficient
ZNF8,0.0
SNAI2,0.0
NR0B1,0.0
JUN,-0.0016698098515795807
EBF1,0.002545437797150138
LHX6,0.004341853333304213
GTF2A1,0.0008087627731586673
HBP1,0.011504302025792277
RARA,-0.0028763363760063486
RXRG,0.015147953093767572
BHLHE40,0.0011456342511344236
HOXD3,0.055060702450222127
RARG,0.015978208611251855
ZNF691,-0.07808368117977593
MEIS2,0.012105560661629114
PEBP1,0.0
MAF,0.006021580409386278
MYB,0.0
NR2F2,-0.0038861357295762846
SOX12,-0.00010401894029176786
SOX9,0.0002580212199121016
ZFX,0.0
HOXA6,0.07200901964846866
GLI3,0.0
ZKSCAN3,-0.09417074886471316
FOXP3,0.0008623772707388496
NFIL3,0.026303039536431885
FOXL1,0.013423277342390412
E2F2,0.0
GTF2I,0.0
EOMES,0.03471065579524307
ZBTB7A,0.005167543363554527
CREB1,0.0
PRDM1,0.06328491531715366
DR1,0.0
STAT5B,0.0
ZNF148,0.0
IRF6,-0.022698179800961938
JDP2,0.15488767807167964
TBX19,0.0
FOXO3,0.13905307529398872
