,Coefficient
HIC1,0.05468413664376658
MYBL2,0.09905963332492124
ARID3A,0.09674482435885244
MZF1,-0.08526433513486124
ESRRA,0.10348983646171699
FOXO3,-0.04808247800548423
ZBTB7A,0.18413143344644445
ZNF524,0.2598190894504324
ERF,0.11449505596873526
