,Coefficient
FOXJ3,0.0
PBX1,0.0
PAX6,0.0
ZNF281,-0.001184229374995154
MAF,0.018367395823717304
FOXK1,0.0
CREB3L1,0.0
SIX4,0.0
HEY2,0.0
E2F1,0.0
POU2F1,0.0
FOXC2,0.0
MNT,0.0
OTX2,0.03205034903577065
CUX1,0.0
GMEB1,0.0
MEOX2,0.2976350250498927
MEF2A,0.0
FOXL1,0.0
HOXD12,0.0
BCL6,0.0
ELK4,0.0
SOX2,0.0
ETV4,0.0
HOXD11,0.21691065944803928
TEAD1,0.0
FOXG1,-0.0038368464683121405
MEIS1,0.019221356641957687
HOXA5,0.2634002102782349
RORA,0.0
ID4,0.0
FOXO4,0.0
REL,0.00045136410217198804
BHLHE22,0.0
ARID5B,0.0
