,state
2c15ca0c-8c2e-4e77-abd4-4c12816bfc7e,1.0
a98fdb78-4973-4b51-be69-1bb5e30b2ea0,3.0
18109400-ad37-431d-a548-bb08cdf027a9,1.0
c7ef46b7-5b63-4be7-9450-6b009d7ee9bd,2.0
3c994968-8c59-4495-975f-d39c908559ce,9.0
288a5e74-1800-4c29-814c-fcd749dd69d5,5.0
aff66f93-eafd-4caa-b110-95daae5695ee,6.0
e45a1a52-4285-492d-a868-eb18de119df3,10.0
cc5a0e23-52c8-475e-97ea-a52a1d0b9a01,1.0
3dff72d2-f292-497e-ace3-6faa9c884205,7.0
3613c072-88dd-4bda-aece-e81bf79b3005,1.0
3076973d-97e4-4e3e-ba81-910f8b505e06,3.0
888899a6-44c6-412c-8782-7f605bf3e907,2.0
1216e952-e420-43f7-877d-a948ae9ba407,2.0
0f67d713-5bcd-4c0b-a9fc-3faa68c8c208,8.0
2e0b5bc2-28d6-48ce-b302-4333747cb009,6.0
bff05691-3dc6-4666-a586-5da826190d0c,6.0
01cce3d3-b5cd-48a4-acce-73d8febb930f,2.0
0cca1860-684b-4e47-a414-8525b8c05111,6.0
229b786f-7955-409b-a85d-a33d5810f519,9.0
1184a66c-32bf-4d38-9b62-a2ff75b60a1a,6.0
6bed52de-e34f-4005-9309-623687db481a,1.0
9fdad50c-ccf3-43a7-a63d-1153c04a821b,8.0
672d4deb-ef27-46d5-97ea-80077ff4641c,6.0
bd402bd9-456b-4c70-b87a-d1826b275d1d,3.0
910a72ed-76ba-4362-9eda-a1ee6a2c751e,1.0
8c9ed6a9-fb69-452f-8e6b-10b980a5e91e,7.0
b825a701-47bd-4c83-8aa5-42e77210c31f,3.0
1ccf1d0c-eafc-4a5d-b224-34d1145fb924,2.0
b5c5acfd-d906-4634-abea-afa643124a2b,6.0
ee0b1746-429c-4707-a4c7-cfc80912072d,6.0
41299e23-78d8-406d-ba9b-825854479d2f,1.0
0febb00a-be4a-42b6-870c-b3d489200b2f,1.0
b9d00918-34dc-4061-ac22-c5e2d5099d30,2.0
da3b508b-e00b-4456-99eb-e604e7a68135,7.0
f8f7598e-86e5-4dc9-a874-f4dded490338,7.0
bf7342a9-dd3b-4329-8c21-7eb850bf9e38,6.0
ab15f59a-feac-4423-8bdb-8889ba9be83a,3.0
d0f7931b-2253-486c-992c-1f3d1c98903b,9.0
3c89d209-ca7c-413c-b2ef-8ffc6d39bd3f,2.0
b55255a3-b7f5-436f-bd9d-0bf384ab4241,10.0
356e2491-1bc7-4b16-b87e-755a95ad6d45,8.0
7794c8a0-3e30-4d9a-b0ae-55efcaab8047,1.0
90a24a23-b495-4be2-8cc6-488c68bc6b4b,6.0
e5f01c2a-1df7-4540-a533-252d31a2054c,2.0
8bf4cfc0-9a31-489a-812d-9c5d6490c14f,1.0
f4f33f1d-671a-43f3-829e-cc9fa4246b50,7.0
417360fd-18df-463e-b496-fcd49f29ce50,6.0
622a8e32-1738-4f33-9108-39573001e650,6.0
0e4dde6e-b289-4fee-bf9e-390c2695c552,1.0
666c7b13-6e70-4933-a911-6d939581a853,7.0
732a7c19-e0df-4bb3-a856-f0467b949f54,6.0
8c88cc73-d099-4f89-9db8-4204308dfc56,1.0
297b9132-c6ac-43ef-b898-e4821808f857,6.0
8aca6d79-3ea3-4700-a41b-d847bd612b57,8.0
27aedeb0-738c-4b0f-8ab5-aee6726f065e,1.0
483636e5-744f-4bb0-83cf-da2b504a2b60,7.0
2a9bfc9d-d629-4c50-b753-869b6c608361,3.0
577e5b95-c657-43e4-955a-4e5152901661,6.0
f785d064-dc91-4e78-a019-4ba0562a3561,6.0
2758b508-68bf-47cb-a9db-fd9d81fa2261,1.0
42df2f32-7e39-415a-9c06-966dbb23b165,2.0
f1933c33-752a-40b8-b776-84a5ea7f1566,1.0
9ecd0f8a-3d97-4cf0-9a95-a34ca9e3306a,1.0
e840b09d-09ab-4067-ba95-de22b5947b6a,2.0
2efa429f-109d-4c0a-a40a-470412a5e86b,10.0
d7bdd084-48d7-4c09-9ec1-1b50979ed671,6.0
f93481c3-1054-44ad-8d70-3639e7921f74,7.0
7b7e4285-80a4-4009-9854-baa16c1b8a74,6.0
23c4dd90-f163-43d0-aa80-0aa81ae89775,2.0
f4738108-d26c-41f7-8514-cb525ada1a75,2.0
8bda6f3f-2305-4f46-b4fa-a54279588176,1.0
1483f329-01f4-4bd8-a050-61862f3a5b7e,3.0
e70b53f9-6491-48b3-a4ff-ffdc99477983,3.0
4fce3f1a-d92e-48fa-9e33-b580db1a7e83,6.0
e475009e-2082-43df-903d-7b85d9df0587,1.0
1e94a972-6d45-48b0-b12f-b7c449d05387,1.0
84dfc6d1-120a-4ec5-a66a-0cefee400589,2.0
b8b2e163-43c2-444b-abad-6e37e1ab728a,8.0
b4daea5d-1ac4-4fa7-94c9-4af57242638b,7.0
18ffb85c-b100-41c0-9f7e-f09aa326c293,6.0
087a928e-fb5a-496c-8967-877899416e94,2.0
445376a2-db83-4bf9-923a-3057d7994097,7.0
b714fcdc-51dc-4d2b-aa0c-f0f812c1bc98,7.0
189e3660-4816-40d0-a0f7-39a958cb6599,6.0
b89940b1-edf8-420c-8b28-c7ea3e00b499,9.0
cc3d3c2b-19e5-40a2-a2d0-383a7038db9b,7.0
d9b6ea9c-323a-457b-8b16-48988bb8019c,1.0
bce80114-27b0-4318-9af1-d8fdf85ffd9c,2.0
3b42e276-2fb9-4891-a188-911267b1479c,2.0
54c50491-598e-430b-a04c-ae42d003fe9e,1.0
16f07638-a1d5-4294-833c-add9260fcda1,2.0
d6517b16-37e4-4342-9639-7c8c652a01a2,8.0
708798ca-f7ba-4b85-840d-aac815e2daa3,1.0
ed4c52a0-7c1f-4681-8409-75de47fda0ab,10.0
104686bc-6df3-4e80-aa90-c8fd7b9cceac,8.0
fe7edcfe-dfb0-4541-a3ce-e916c34718ad,1.0
97760901-125d-40be-a178-ad0cb13b8bad,7.0
da323a03-098e-477a-ae52-fea2cc28c4b0,2.0
556f9240-e329-4b64-beed-7a24c66c1fb8,8.0
4b64f7bd-77dc-4c0c-86ca-76528462bdb9,8.0
5191a0a3-29d1-4fa4-aeb3-deb8648af9ba,10.0
a7703fa8-e828-41b6-abd7-b498d64c9dbd,8.0
0a248e23-1edc-4d1a-a563-58bb127fe4bf,1.0
1b1abfe9-c01e-489e-856a-cd3dd3d100c0,8.0
b6d4a562-ee1d-470e-b990-a1ea44d6eec2,1.0
5b829e46-ad17-40dd-98e6-7ef9b2298cc4,9.0
b6273f0c-f0e3-49b0-82f5-6e7ae8608cc6,1.0
03ac4f21-01a6-494f-922f-8385ccac71c7,1.0
d361f7b1-6cf3-472e-b081-b606327dabca,7.0
dce7d1be-f8a1-4dba-8da6-7a8148dfbfce,4.0
5b6398f4-30a0-4498-9590-41d26443adcf,2.0
b9e39f41-722e-40c0-8a2d-0ac960f5fcd1,4.0
30b21d99-f29c-4402-a8f8-3c7414ee35d2,1.0
7827dad3-2d31-4e44-bf09-91e4772fe9d3,6.0
e1c7feec-09be-4f5c-b050-d89978f026d5,1.0
78afd286-1d48-4cc5-8d01-cebf637679d6,1.0
54995ce3-dd0a-4827-943f-67526a7c6ad8,9.0
2b930936-4a32-42ca-80ea-58f2589cf2db,6.0
9afac616-b7ee-4b9a-bc90-bd01ecafb4dc,8.0
6f8f7b51-0a32-480e-9ef6-e9d7e44dc3dc,2.0
8398031a-8135-4c0c-b526-45f97883f0dd,7.0
c3b7657e-b340-4808-86d9-277e661d48dd,9.0
f18497e5-c192-4a7a-9c22-263681e797df,8.0
54b63b3f-a1b7-459c-849f-377ebb534adf,2.0
30efae48-2dd1-428f-83b3-657bba615ee0,7.0
a07aeae4-fb94-4902-9857-8686c61920e0,6.0
f3d269a6-83a1-4634-a413-8f1da4c5fce2,7.0
5c82f97d-a546-4f91-880c-aa6ea8e2bce2,3.0
af783c06-2b30-4696-a2d1-3baffa6aebe4,2.0
8ed4fb56-825c-48bc-b789-b1d13fe478e6,10.0
c6ee6b0f-f750-4dda-8bbd-182a78d08ae8,6.0
60155568-afe8-4484-ac17-dfec4726fbe8,1.0
81abda7b-f416-4df6-b53c-3dc0249314e9,2.0
6c04b5db-3715-4c16-93fe-0913f9df91ea,2.0
1336a625-1dda-40b0-b67b-5fc25f6381ec,7.0
f8c777e3-c3e0-41e6-91b6-0bfb90cbc2ef,8.0
1a4d5867-e890-4227-ad6e-4869dd09a4f0,5.0
664c4c3f-b66e-4457-a25b-6e3095cf21f2,9.0
f7debc43-2209-440b-bc32-c624773a6ff2,10.0
a20da421-d761-4417-a9f0-6e81a1f0a0f5,6.0
d3367b1a-2001-45ac-84fc-7b16aa4a1bf6,6.0
6f961ab5-18b1-432a-92f6-55d28c6a33fa,6.0
b0aeb538-7e5c-4e96-b1ed-82b4f4fe17fd,6.0
82fe3178-5681-44d7-8b18-d2fd764782fd,6.0
cfa12414-f5ac-4d50-8029-8cbc1f4fe7fe,4.0
6f1a8110-acf1-4438-aaf2-cca33236f9fe,3.0
01633eb8-9fef-4683-9ab5-2a16007f5f12,11.0
d65db90f-4495-467d-a204-f67996e1e515,6.0
f8627ff5-e937-4f76-8c1a-8d75c0d62d19,6.0
0bafd643-b51e-4c4b-913a-55a3c4321f2a,8.0
f07e8ec5-28f3-47cc-9ee4-bbc8e143d32c,2.0
42bcf046-6b24-49a7-8bad-7cdbd81dda3e,3.0
46d3b6af-7e64-4684-bb95-27d5b61c2475,8.0
538147c5-87f7-47d8-be1a-2bd6966e5891,1.0
20b29259-52e5-4471-9785-af4c9f094a9d,1.0
45d5ba9c-3b1d-4c97-af92-cdd7b06517ed,6.0
148bde6d-0f60-4300-9993-b32929122af6,7.0
5c292e37-1386-4928-b9ea-ea077528cdfd,1.0
