,Coefficient
TBP,0.005868309826188507
STAT4,-0.0005393185362055341
POU2F1,0.020768213803545342
E2F8,0.0
DLX1,0.17570181353207245
TEAD1,-0.09209666298402755
FOXJ3,0.0
REST,0.0
SREBF2,-0.016556670252744394
TCF7L2,0.0478073549253472
IRF6,-0.015023329816487498
NKX2-5,0.014554293546331663
SP1,3.673886997165003e-05
HOXA5,0.011862679860619264
MGA,0.004824100767239106
ZBTB18,-0.0017310236739265092
E2F7,0.0
SPI1,0.0026338893149916577
ELF2,-0.0026252506510604868
ZFX,0.0
TFEC,0.0
TCF21,-0.0010789954026281436
STAT5B,0.0
MSX2,0.18250438960038853
CEBPD,-0.00014268264820415538
SOX4,0.02006017696759721
CREB3L1,0.019983296031479855
NFAT5,0.0
MEIS2,-0.041565020311224776
ZNF691,0.0
EMX2,0.0025873542931236955
BRCA1,0.0014187447124147927
PBX1,0.0
SP4,0.0
