,Coefficient
UNCX,0.0020287859370526316
PRRX1,0.0
HMX1,0.0
ELF1,0.0
MEF2A,0.0
HMGA1,0.0
NR2F2,0.0
NFAT5,0.0
JDP2,0.00028656631415921235
CREB3L2,3.332660678594582e-05
GSC,0.03510204060209626
TCF21,0.0
FOXA1,0.03375543257337563
PRDM4,0.0
BHLHE41,0.0
ZNF524,0.0
GLIS2,0.0
IRX5,0.024013502465484234
ZSCAN16,0.0
EMX2,0.146006083799435
ETV6,0.0
HOXA10,0.0
AHR,0.0
JUN,0.0
KLF4,-0.008198039033104683
ELK3,0.0
DLX2,0.0
NFATC4,0.0007931432671590807
TFAP2B,3.123272224541118e-05
FOXD2,0.0001928941846580479
DLX1,0.027766249804487286
NFE2L2,0.0
IRX4,0.0
TBX4,0.0
HOXA9,0.0
FOXL1,0.0019071453641662335
HOXB2,0.0
PAX3,0.22611606056556774
RORA,0.0
NF1,0.0011441037297404556
HOXA7,0.0
OSR1,0.0
EPAS1,5.1178371608160934e-05
ETV4,0.0
XBP1,-0.0014476230084922203
HOXC5,0.013475295216802881
ETS2,0.005581805823643601
NR1I2,0.0005029877350773467
DLX5,0.05318383221734264
CEBPG,0.0
HOXD9,0.0
HOXD11,0.0
FOXO1,0.0
ETV1,0.0
PRDM1,0.0
GLI3,0.006692300324417056
PAX9,0.0002450930345310137
HMGA2,0.0
FOXO3,0.0
HOXA11,0.00044817678430289997
FOXJ3,0.0002143338135751287
PBX1,0.0
PHOX2B,0.07496137091539146
FOXC2,0.0005662537753555926
SIX1,0.004848758526290749
HNF1B,0.0
SOX9,0.0
MEIS2,0.0
FOXK1,0.001148638381159265
ZBED6,0.0025725448808121636
HOXC4,0.005173083230136778
HOXD8,-0.00032348706042494853
HES1,0.0
DEAF1,0.0021704364360854806
CTF1,0.006833893154746224
HOXC10,0.0
CENPB,0.0013990896133541158
MEIS1,0.0
DR1,0.0
LHX1,0.0002535631088054231
BCL6,0.0
EHF,0.0
ZNF410,0.0
ZNF589,0.0
MEOX2,0.0
CLOCK,0.0
ATF5,-5.56805429055941e-06
POU3F3,0.0
RUNX1,0.0
GLI2,0.0
TBR1,0.05228308865315772
HOXA3,0.0
HOXC11,0.05872497781257237
MNT,0.0
TBX5,0.01109332822274613
OSR2,0.0
RARB,0.0
HBP1,0.0
SP1,0.0
NR1H4,0.0
SOX21,0.0
NFIB,0.0
NEUROD2,0.004564864953651008
GTF2IRD1,0.002649236138511381
FOXI1,0.02107392621584668
OTX2,0.17665914610642372
IKZF3,-0.02129850636306092
FOXP1,0.0
ZFX,0.002194089727050162
HOXA2,0.0
TEAD1,0.0
SOX11,0.01757631185806324
RBPJ,0.0
KLF11,0.0
NR2F1,0.0001885798209614154
