,Coefficient
RUNX1,0.03428650954328317
HOXA9,0.002570027032025889
NFYA,0.0
MGA,0.02911706542169404
CEBPG,-0.016828650034491424
ZBTB49,0.0763134969579544
ISL2,0.0
MYC,-0.057078738587175507
