,Coefficient
GLI1,0.0
FOXJ3,0.037097154991995736
ZBTB7C,-0.011888706566367693
BACH1,0.0
ZKSCAN3,0.002801715705192863
IKZF2,0.0010329399695247763
THRA,-0.0005391875104578165
RUNX1,-0.01219336547913766
IRF4,0.0
NR4A1,-0.028618749007899874
ZNF652,0.016159200065134032
SREBF2,0.02980553072886436
MSC,0.0003182962022653417
PITX2,0.0
OSR2,0.0007462805169054798
LHX8,0.0
BACH2,-0.15039883969105772
CPEB1,-0.009876445435848749
GATA6,0.008795979739782462
IRF8,0.0
TBX5,-0.018236313889166623
NR3C1,-0.0028813027260213243
HOXB2,-0.03649025761044758
RXRG,-0.018459900900242087
TBX2,0.008169123811242898
HOXB6,0.030733559108222185
SMAD3,-0.0029873176478447004
CDX1,0.00042517411437661983
