,Coefficient
NR2F2,0.12526298172188244
SOX2,0.001061305987698061
RORA,0.0
SIX1,-0.016056941579071345
NFE2L2,0.034885840305516946
RARB,0.012762199758858622
ARID5B,0.0
MEIS2,-0.023914418094165026
TBX15,-0.0027115990856102883
BORCS8-MEF2B,-0.031132834253993824
MAF,0.03080776596460162
POU2F1,0.0003411251407731044
JUN,0.024114256194590764
GLIS2,0.023957871892181296
FOXO4,0.019536104567374427
HBP1,0.0011621815283598782
CREB3L1,0.0069290760151005555
BHLHE22,0.005226606455243577
TBP,0.005437050204084846
LMO2,-0.003557164730066167
FOXJ3,0.00041646443860460973
BACH1,0.0010958611583128948
NFAT5,0.21397045609557286
SIX4,0.022153722777203864
ZNF524,0.0039399817115316725
REL,0.0
IRX5,0.006890157142479898
ELK3,0.00434314905282474
HOXA5,-0.008186763397828227
ZNF281,0.00592631151653
EOMES,0.007511358102896813
CUX1,-0.15734413475642886
SP1,0.0
IKZF3,0.10602212833355294
CNOT3,-0.0007232898427112017
ETV3,0.021752050450995077
GMEB1,-0.009887802265892448
MNT,0.08269227496668333
NR4A2,0.0008866509084017698
FOXC1,-0.003590037493775675
PBX1,0.09695587229538524
GLI3,0.00015581787070082762
KLF12,0.029627265840157024
PATZ1,-0.0025094819788737802
IKZF1,0.0
TBX5,0.0030690797517100425
REST,0.0
ZNF691,0.11264430633338295
SNAI2,0.04329352405757474
