,Regulon_ID,Regulator,Gene
0,0,HOXA6,EYS
1,0,HOXA6,RELL1
2,0,HOXA6,DHX9
3,0,HOXA6,TOPORS
4,0,HOXA6,USP12
5,0,HOXA6,DTWD2
6,0,HOXA6,CEP135
7,0,HOXA6,WSB1
8,0,HOXA6,MLLT10
9,0,HOXA6,RAPH1
10,0,HOXA6,C5orf24
11,0,HOXA6,SMAD5
12,0,HOXA6,FBXO34
13,0,HOXA6,USO1
14,0,HOXA6,LMBRD2
15,0,HOXA6,CEP120
16,0,HOXA6,DOCK7
17,0,HOXA6,SEC24B
18,0,HOXA6,RASA1
19,0,HOXA6,CCDC144A
20,0,HOXA6,CWC22
21,0,HOXA6,IFT81
22,0,HOXA6,KPNA1
23,0,HOXA6,TRMT1L
24,0,HOXA6,SWT1
25,0,HOXA6,ANKHD1
26,0,HOXA6,MSL1
27,0,HOXA6,VPS50
28,0,HOXA6,MATR3
29,0,HOXA6,ARNT
30,0,HOXA6,PCNX1
31,0,HOXA6,CTDSPL2
32,0,HOXA6,UBTD2
33,0,HOXA6,CEP97
34,0,HOXA6,USP32
35,0,HOXA6,BTAF1
36,0,HOXA6,SEC24A
37,0,HOXA6,PUS7L
38,0,HOXA6,WAPL
39,0,HOXA6,USP16
40,0,HOXA6,ELF2
41,0,HOXA6,TEAD1
42,1,HOXA6,GRB2
43,1,HOXA6,TMEM94
44,1,HOXA6,ETV4
45,1,HOXA6,CAPRIN2
46,1,HOXA6,SPRY1
47,1,HOXA6,DKK1
48,1,HOXA6,SPRY2
49,1,HOXA6,DLX2
50,1,HOXA6,VSIG10L
51,1,HOXA6,SLC2A3
52,1,HOXA6,BMPR2
53,2,HOXA6,OSBPL9
54,2,HOXA6,CDK17
55,2,HOXA6,VCAM1
56,2,HOXA6,SETDB2
57,2,HOXA6,EPHA7
58,2,HOXA6,CDH2
59,2,HOXA6,LACC1
60,2,HOXA6,CTTNBP2
61,2,HOXA6,LURAP1L
62,3,HOXA6,NAA16
