,Coefficient
TCF7,0.10285368808447487
GLI1,0.13780876370722128
PROX1,0.09973548052871481
DDIT3,0.07463811670225667
LEF1,0.11516396482564577
KLF7,0.12394124191768992
HOXA1,-0.0962766156493955
