,Coefficient
ELF1,0.13114365124254707
EWSR1,-0.2989968769499622
ZSCAN26,0.20622553443727096
BRCA1,-0.0531942985909192
SREBF1,-0.06704056099428005
GTF2I,0.13806167358469904
RARB,0.05384163466970903
