,Coefficient
SOX2,0.015255240170169321
HOXB6,0.03823673852677821
TFAP2A,0.056416290337706634
HLTF,-0.01632996881830747
MZF1,0.026283664413381334
NR0B1,0.060747607630850506
SPIB,0.020364140600796003
TFAP2C,0.10832968509844644
FOXG1,0.04433665182035052
PAX8,0.02312522248691867
LHX1,0.027298206400736477
EHF,0.25359924240722054
