,Coefficient
SP4,0.0
RORA,0.0
ETV1,-0.014681033192534441
SREBF2,0.0009969230249882867
SNAI2,0.0005678575538454849
TGIF2,0.0009050763936443748
MTERF1,-0.020255323284409196
STAT5B,-0.020678369636670055
HOXC9,0.032210521159713144
BCL6,-0.004882336189179175
MYC,-0.018024747487441924
ETV3,0.0211126230835959
FOXJ3,0.00020798924246930812
BACH2,0.0
RUNX1,0.0015376316587977028
E2F8,0.00022851872018836227
TCF3,0.0
REST,0.0760963644951924
DEAF1,0.0
CEBPG,-0.016017306903532154
NR2F2,0.006468318467698275
GLI2,-0.014764816164397856
DLX1,0.1039390717243824
SP1,0.0
CDC5L,0.0
KLF12,0.0
MGA,0.0004612006130843789
SIX1,-0.034259002180970145
