,Regulon_ID,Regulator,Gene
0,0,ETS1,RPSA
1,0,ETS1,TMEM14B
2,0,ETS1,RPL37
3,0,ETS1,COPE
4,0,ETS1,NME1
5,0,ETS1,PHB2
6,0,ETS1,FAU
7,0,ETS1,ITGAE
8,0,ETS1,UXT
9,0,ETS1,RPL26L1
10,0,ETS1,MRPS28
11,0,ETS1,GNG11
12,0,ETS1,COA3
13,0,ETS1,TMEM183A
14,0,ETS1,COX14
15,0,ETS1,NDUFA13
16,0,ETS1,RPS27A
17,0,ETS1,PIGF
18,0,ETS1,MAGT1
19,0,ETS1,ARL16
20,0,ETS1,ACTR6
21,0,ETS1,RPL23
22,0,ETS1,CRYL1
23,0,ETS1,MAP1LC3B2
24,0,ETS1,RPP21
25,0,ETS1,IGBP1
26,0,ETS1,TMEM141
27,0,ETS1,SPG21
28,0,ETS1,RPL26
29,0,ETS1,PPP4C
30,0,ETS1,RPS14
31,0,ETS1,GTSF1
32,0,ETS1,FNTA
33,0,ETS1,RPL19
34,0,ETS1,DCTN3
35,0,ETS1,GTF3A
36,0,ETS1,CKLF
37,0,ETS1,PSMA7
38,0,ETS1,COX11
39,0,ETS1,TIMM8B
40,0,ETS1,MOB4
41,0,ETS1,NOP10
42,0,ETS1,STX5
43,0,ETS1,SSR2
44,0,ETS1,HMGN4
45,0,ETS1,RPL28
46,0,ETS1,C14orf119
47,0,ETS1,RPL24
48,0,ETS1,CYC1
49,0,ETS1,ANAPC15
50,0,ETS1,HCST
51,0,ETS1,AHCY
52,0,ETS1,PET100
53,0,ETS1,RPS11
54,0,ETS1,COPS3
55,0,ETS1,RPL18
56,0,ETS1,COX7B
57,0,ETS1,SH3D19
58,0,ETS1,RPS20
59,0,ETS1,C4orf36
60,0,ETS1,MRPL13
61,0,ETS1,CHCHD5
62,0,ETS1,SDHD
63,0,ETS1,DYNLT1
64,0,ETS1,MPG
65,0,ETS1,RPL27A
66,0,ETS1,NME1-NME2
67,0,ETS1,TMA7
68,0,ETS1,B4GALT6
69,0,ETS1,MYL6
70,0,ETS1,SDHAF2
71,0,ETS1,OST4
72,0,ETS1,TOMM6
73,0,ETS1,ASNSD1
74,0,ETS1,ZC3H8
75,0,ETS1,KCP
76,0,ETS1,COX5B
77,0,ETS1,TMBIM1
78,0,ETS1,CAPZA2
79,0,ETS1,NDUFS3
80,0,ETS1,RPL29
81,0,ETS1,TMSB4X
82,0,ETS1,BLOC1S1
83,0,ETS1,COX7C
84,0,ETS1,ERH
85,0,ETS1,PRDX1
86,0,ETS1,EBNA1BP2
87,0,ETS1,EBAG9
88,0,ETS1,RNF113A
89,0,ETS1,ITGB1BP1
90,0,ETS1,PFDN5
91,0,ETS1,LYRM1
92,0,ETS1,MORF4L1
93,0,ETS1,DCK
94,0,ETS1,COX6A1
95,0,ETS1,SCNM1
96,0,ETS1,C1orf52
97,0,ETS1,DPM1
98,0,ETS1,POLR2G
99,0,ETS1,HAUS1
100,0,ETS1,ISCA2
101,0,ETS1,EMC6
102,0,ETS1,MYL5
103,0,ETS1,UBE2B
104,0,ETS1,NDUFB10
105,0,ETS1,SRP9
106,0,ETS1,MRPL24
107,0,ETS1,NUP54
108,0,ETS1,CALM2
109,0,ETS1,EIF1AX
110,0,ETS1,TSG101
111,0,ETS1,UBA52
112,0,ETS1,AIP
113,0,ETS1,GIN1
114,0,ETS1,PSMG2
115,0,ETS1,UBA3
116,0,ETS1,ZNF593
117,0,ETS1,NDUFB8
118,0,ETS1,SUPT4H1
119,0,ETS1,SLC25A33
120,0,ETS1,TXN2
121,0,ETS1,POMP
122,0,ETS1,LSM10
123,0,ETS1,CBY1
124,0,ETS1,COQ5
125,0,ETS1,SDC2
126,0,ETS1,RHOC
127,0,ETS1,CDC26
128,0,ETS1,AMD1
129,0,ETS1,NDUFC2-KCTD14
130,0,ETS1,TMSB10
131,0,ETS1,B9D1
132,0,ETS1,PSMD8
133,0,ETS1,ARL6IP5
134,0,ETS1,PDE6D
135,0,ETS1,PCBD1
136,0,ETS1,SLC25A11
137,0,ETS1,ARL5A
138,0,ETS1,CLTA
139,0,ETS1,NDUFB7
140,0,ETS1,DGUOK
141,0,ETS1,TXNDC9
142,0,ETS1,VPS29
143,0,ETS1,UBE2E3
144,0,ETS1,SFXN4
145,0,ETS1,SF3B5
146,0,ETS1,PDCD6
147,0,ETS1,PRDX5
148,0,ETS1,RWDD2B
149,0,ETS1,SLAMF9
150,0,ETS1,SUSD3
151,0,ETS1,KRT10
152,0,ETS1,EIF4A2
153,0,ETS1,TMEM59
154,0,ETS1,MRPS23
155,0,ETS1,UQCRH
156,0,ETS1,ZNHIT1
157,0,ETS1,LSM3
158,0,ETS1,RCHY1
159,0,ETS1,PSMA4
160,0,ETS1,EMG1
161,0,ETS1,RPLP1
162,0,ETS1,TXNL1
163,0,ETS1,NDUFB3
164,0,ETS1,HINT1
165,0,ETS1,C12orf57
166,0,ETS1,DEPDC4
167,0,ETS1,MRPS18C
168,0,ETS1,PRIMPOL
169,0,ETS1,TAX1BP3
170,0,ETS1,ZHX1-C8orf76
171,0,ETS1,SUCLG1
172,0,ETS1,TXNDC17
173,0,ETS1,MRPL27
174,0,ETS1,DPM3
175,0,ETS1,DNAJC8
176,0,ETS1,OAZ1
177,0,ETS1,COA4
178,0,ETS1,HSD17B8
179,0,ETS1,CCDC90B
180,0,ETS1,SMIM7
181,0,ETS1,COMMD1
182,0,ETS1,ENY2
183,0,ETS1,NDUFA1
184,0,ETS1,NDUFB4
185,0,ETS1,LSM1
186,0,ETS1,TRMT112
187,0,ETS1,TMEM258
188,0,ETS1,COX8A
189,0,ETS1,XRCC4
190,0,ETS1,DYNLL1
191,0,ETS1,SNX3
192,0,ETS1,FPGT
193,0,ETS1,USF1
194,0,ETS1,PYURF
195,0,ETS1,TAGLN2
