,Regulon_ID,Regulator,Gene
0,0,HOXA6,PPTC7
1,0,HOXA6,CHURC1-FNTB
2,0,HOXA6,NBN
3,0,HOXA6,PUS7L
4,0,HOXA6,TBK1
5,0,HOXA6,LPIN2
6,0,HOXA6,RBBP5
7,0,HOXA6,GEMIN5
8,0,HOXA6,TRMT1L
9,0,HOXA6,SNX1
10,0,HOXA6,WAC
11,0,HOXA6,XYLB
12,0,HOXA6,NDUFS1
13,0,HOXA6,CIAO1
14,0,HOXA6,DDX31
15,0,HOXA6,INO80
16,0,HOXA6,SP2
17,0,HOXA6,TAOK3
18,0,HOXA6,PNPLA4
19,0,HOXA6,ZNF670
20,0,HOXA6,TMEM209
21,0,HOXA6,QSER1
22,0,HOXA6,ACER2
23,0,HOXA6,CLINT1
24,0,HOXA6,TXNL1
25,0,HOXA6,CMTR2
26,0,HOXA6,NEK9
27,0,HOXA6,SPRYD7
28,0,HOXA6,EPB41L5
29,0,HOXA6,CSGALNACT2
30,0,HOXA6,BRCA1
31,0,HOXA6,RBL2
32,0,HOXA6,PNPT1
33,0,HOXA6,SEC31A
34,0,HOXA6,RBMS3
35,0,HOXA6,FRS2
36,0,HOXA6,ZKSCAN5
37,0,HOXA6,GTF3C4
38,0,HOXA6,KPNB1
39,0,HOXA6,ZNF510
40,0,HOXA6,ARMC1
41,0,HOXA6,ZNF106
42,0,HOXA6,UBXN4
43,0,HOXA6,INVS
44,0,HOXA6,TSSK1B
45,0,HOXA6,TOR1AIP1
46,0,HOXA6,MEGF9
47,0,HOXA6,CWC22
48,0,HOXA6,CYP4V2
49,0,HOXA6,DDX50
50,0,HOXA6,CBLB
51,0,HOXA6,RELL1
52,0,HOXA6,ZNF25
53,0,HOXA6,PTPRN2
54,0,HOXA6,TMEM161B
55,0,HOXA6,SEC24B
56,0,HOXA6,PRKAR2A
57,0,HOXA6,RNF38
58,0,HOXA6,ZKSCAN8
59,0,HOXA6,CD2AP
60,0,HOXA6,TOPORS
61,0,HOXA6,PHOSPHO2
62,0,HOXA6,SRBD1
63,0,HOXA6,ANKRD52
64,0,HOXA6,PDE4DIP
65,0,HOXA6,PHKB
66,0,HOXA6,CCSER2
67,0,HOXA6,ZNF468
68,0,HOXA6,ATXN1
69,0,HOXA6,BORCS5
70,0,HOXA6,NFE2L2
71,0,HOXA6,BMPR2
72,0,HOXA6,MATR3
73,0,HOXA6,USP32
74,0,HOXA6,ARID1B
75,0,HOXA6,BICD2
76,0,HOXA6,ATF6
77,0,HOXA6,MLLT10
