,Coefficient
ZBTB6,0.10988729150390295
RARB,-0.03423704185054202
CREM,0.07084696103660973
ETV3,0.07456562559524438
LHX4,-0.011686764237015342
HENMT1,-0.05412368912506877
NR2F6,0.06225893009697478
HIC1,-0.12849008510997714
NR6A1,-0.21698910151943265
