,Coefficient
NR2F2,0.0199736268088439
GTF2I,-0.013717708080806502
SMAD3,-0.017698001491403565
PRDM4,0.14683890482107168
CLOCK,0.016942856648839908
RARB,0.02583956247632098
BRCA1,-0.013907072872969866
HIVEP2,-0.17798371579045824
MTF1,0.12241237178077569
JUN,0.11418580203582333
NFIA,-0.02695103969112262
TCF7L1,0.002674456148341821
CREB3L1,0.034875017335040524
LMO2,0.26321215744430515
ZEB1,0.00047851204651824656
IRX2,0.03229486086127448
RREB1,0.0
GATA6,0.009865673284935437
USF1,-0.0016543403624239969
E2F8,0.004793054223143426
MZF1,-0.003574187008636649
KLF4,-0.001115026362224284
IRF2,0.0006423876861148449
HOXA4,0.04383601837749148
NR4A2,0.002322843849964056
ZBTB18,0.0
RARA,0.06922371394679451
KLF16,0.0035264116696680638
SF1,0.18495488456428222
PATZ1,-0.01631397711335952
ERF,-0.03311894343449222
TBX5,0.12142488120794934
TTF1,0.023108144705675345
ETS2,-0.004261364552118197
STAT5B,-0.0037665232350559785
MAFK,-0.03810070000979781
