,Mutation,Regulator,Regulon,MutationRegulatorEdge,-log10(p)_MutationRegulatorEdge,RegulatorRegulon_Spearman_R,RegulatorRegulon_Spearman_p-value,Regulon_stratification_t-statistic,-log10(p)_Regulon_stratification,Fraction_of_edges_correctly_aligned,Fraction_of_aligned_and_diff_exp_edges,number_downstream_regulons,number_differentially_expressed_regulons
7162,13,MNT,R-7162,1.0,1.63049283337672,-0.4575228554497201,1.35861839469494e-10,-2.926618435236377,1.5160766194537112,1.0,0.5,2,1
4853,13,RELA,R-4853,1.0,1.4651444760237138,0.6732391489144394,7.461894949120749e-25,3.262526115028044,1.798391936462001,1.0,0.2727272727272727,11,3
4854,13,RELA,R-4854,1.0,1.4651444760237138,0.6351022258064174,1.718716466941463e-21,3.759991392941106,2.418321845644968,1.0,0.2727272727272727,11,3
4862,13,RELA,R-4862,1.0,1.4651444760237138,0.6542313302387734,4.0666690803024434e-23,4.24817375755826,2.292354157357852,1.0,0.2727272727272727,11,3
2807,13,UNCX,R-2807,-1.0,2.2233405563075563,-0.2003427995734525,0.0073333470311751,2.870137275925359,1.494223038323685,0.8571428571428571,0.25,24,7
2799,13,UNCX,R-2799,-1.0,2.2233405563075563,0.3171967548294517,1.6028938462276602e-05,-3.2932471508645764,1.7963819360838935,0.8571428571428571,0.25,24,7
2812,13,UNCX,R-2812,-1.0,2.2233405563075563,0.0491367487127146,0.5148264137874035,-2.6838359447169338,1.3870962441935015,0.8571428571428571,0.25,24,7
2792,13,UNCX,R-2792,-1.0,2.2233405563075563,0.0433581735205845,0.5655178454463987,-2.9011292740634103,1.5025191037394758,0.8571428571428571,0.25,24,7
2800,13,UNCX,R-2800,-1.0,2.2233405563075563,0.0179254017654915,0.81227755819269,-3.1781974556491748,1.6506004933757388,0.8571428571428571,0.25,24,7
2794,13,UNCX,R-2794,-1.0,2.2233405563075563,0.5377482226063653,9.940281701801285e-15,-5.040459005165229,3.6202415985512353,0.8571428571428571,0.25,24,7
4995,13,SRF,R-4995,1.0,1.580627290722322,-0.28802281874482,9.676169222062036e-05,-3.410479510090271,1.7796929128715575,1.0,0.28,25,7
4988,13,SRF,R-4988,1.0,1.580627290722322,-0.2738515355947098,0.0002165721493307,-2.5427236411077523,1.3094937805814335,1.0,0.28,25,7
5002,13,SRF,R-5002,1.0,1.580627290722322,-0.194762583131279,0.0091835160354051,-3.0296020262931393,1.559289083035737,1.0,0.28,25,7
4989,13,SRF,R-4989,1.0,1.580627290722322,0.7168807431199591,2.2453351260853042e-29,2.7578849939698427,1.4779866721267014,1.0,0.28,25,7
5004,13,SRF,R-5004,1.0,1.580627290722322,-0.2052782710183428,0.005981487980336,-3.3094551052225203,1.77653995623757,1.0,0.28,25,7
4992,13,SRF,R-4992,1.0,1.580627290722322,0.7003433238042449,1.4483972537307003e-27,2.4621004603014622,1.334013664162724,1.0,0.28,25,7
4994,13,SRF,R-4994,1.0,1.580627290722322,0.6040126435081798,4.442346055348828e-19,2.7000660890865147,1.5712478003666728,1.0,0.28,25,7
6635,13,SOX21,R-6635,-1.0,2.5823154932558565,0.2376884251568171,0.0013996259157562,-3.873793579584602,1.990852653800004,1.0,0.2,25,5
6641,13,SOX21,R-6641,-1.0,2.5823154932558565,0.0878619612150877,0.2435242967364596,-3.0908378242914294,1.6110290467083013,1.0,0.2,25,5
6649,13,SOX21,R-6649,-1.0,2.5823154932558565,0.1468702870396193,0.0504285462789238,-2.922643401630328,1.5023657729019906,1.0,0.2,25,5
6637,13,SOX21,R-6637,-1.0,2.5823154932558565,0.2391215527424407,0.0013064124358605,-2.8688038562070526,1.4892820180323396,1.0,0.2,25,5
6627,13,SOX21,R-6627,-1.0,2.5823154932558565,0.2192853809249557,0.0032726008042418,-2.5451242022692897,1.3104926529885417,1.0,0.2,25,5
7914,13,IRX3,R-7914,-1.0,1.536339288640501,0.2413724601677175,0.001171419388744,-3.100966700417021,1.5950869146954842,1.0,0.12,25,3
7906,13,IRX3,R-7906,-1.0,1.536339288640501,0.2712156320937619,0.000250399109078,-3.337770217880324,1.7601891558927447,1.0,0.12,25,3
7910,13,IRX3,R-7910,-1.0,1.536339288640501,0.4658253448694457,5.6663903469101647e-11,-3.070704804776913,1.7327596596370596,1.0,0.12,25,3
6121,13,CNOT3,R-6121,1.0,1.506547947208565,0.775589432818862,5.263669466330116e-37,2.850769331007213,1.529297217907894,0.6666666666666666,0.1,20,3
6124,13,CNOT3,R-6124,1.0,1.506547947208565,0.7010795496255569,1.2105221942992311e-27,3.298685318308698,1.8672143427500496,0.6666666666666666,0.1,20,3
104,13,RUNX3,R-104,1.0,1.480954453694831,-0.3537128868244303,1.2765571502583838e-06,-2.529156696537046,1.3724993778388304,1.0,0.12,25,3
98,13,RUNX3,R-98,1.0,1.480954453694831,-0.1211251062580258,0.1072754919890195,-3.5120070311004845,1.8316524653668231,1.0,0.12,25,3
93,13,RUNX3,R-93,1.0,1.480954453694831,0.205310188322735,0.0059735235018725,2.5306083721218515,1.3389297356778185,1.0,0.12,25,3
5716,13,E2F4,R-5716,1.0,1.9663431166430176,-0.3365711665455583,4.358408821708035e-06,-3.566550319335021,1.8527044354707407,1.0,0.3571428571428571,14,5
5720,13,E2F4,R-5720,1.0,1.9663431166430176,-0.1196526546154018,0.1116457563059868,-2.9619493128711865,1.5191595420130604,1.0,0.3571428571428571,14,5
5711,13,E2F4,R-5711,1.0,1.9663431166430176,0.6081363592356445,2.201873454085622e-19,2.557109387294246,1.5126800130458364,1.0,0.3571428571428571,14,5
5710,13,E2F4,R-5710,1.0,1.9663431166430176,0.7360907047234418,1.2022109975900756e-31,2.716875321626297,1.4407539623996988,1.0,0.3571428571428571,14,5
5721,13,E2F4,R-5721,1.0,1.9663431166430176,-0.2578035149463417,0.0005123592992438,-2.9301554684596356,1.554973240630768,1.0,0.3571428571428571,14,5
4729,13,FOXC1,R-4729,-1.0,1.522363356059014,0.1231741972000012,0.1014186660911735,-5.012482083768337,3.2668341544817814,1.0,0.16,25,4
4741,13,FOXC1,R-4741,-1.0,1.522363356059014,0.2127086194808331,0.0043638401996633,-2.657835768948043,1.3731704086156262,1.0,0.16,25,4
4728,13,FOXC1,R-4728,-1.0,1.522363356059014,0.2117808898331682,0.0045416361347385,-7.239893679206251,4.191432019086247,1.0,0.16,25,4
4744,13,FOXC1,R-4744,-1.0,1.522363356059014,0.2088402421885057,0.0051489943885014,-2.6605313488573756,1.392080974825337,1.0,0.16,25,4
5658,13,MAZ,R-5658,1.0,1.4585806783804294,-0.1563341486431422,0.0371698317139459,-2.9071681264815745,1.5053449770227514,0.8,0.32,25,10
5654,13,MAZ,R-5654,1.0,1.4585806783804294,0.6897510343866399,1.803579949807501e-26,2.7771144866847592,1.491970413481925,0.8,0.32,25,10
5668,13,MAZ,R-5668,1.0,1.4585806783804294,-0.3052581631165758,3.423598245572601e-05,-3.092360426195532,1.6198377617109314,0.8,0.32,25,10
5656,13,MAZ,R-5656,1.0,1.4585806783804294,0.3592920316321765,8.425342115664653e-07,3.350263235385857,1.9616369823500757,0.8,0.32,25,10
5670,13,MAZ,R-5670,1.0,1.4585806783804294,-0.3470038694412025,2.0822093425450182e-06,-3.3412679239978935,1.8271226101985725,0.8,0.32,25,10
5672,13,MAZ,R-5672,1.0,1.4585806783804294,-0.4436345723985535,5.572185955827215e-10,-2.5311553215064975,1.3031492201886214,0.8,0.32,25,10
5663,13,MAZ,R-5663,1.0,1.4585806783804294,0.4305591166992401,1.9878827051858033e-09,2.5735415529298376,1.5113743406499565,0.8,0.32,25,10
5660,13,MAZ,R-5660,1.0,1.4585806783804294,0.4070573415651608,1.7137221145854766e-08,2.9568451417829342,1.987732603300706,0.8,0.32,25,10
1914,13,IRX5,R-1914,-1.0,1.4170746634674831,0.3375864792835146,4.060830707642662e-06,-4.33656725368214,2.317803121888296,0.5,0.08,25,4
1925,13,IRX5,R-1925,-1.0,1.4170746634674831,0.1935290718239482,0.0096443600202068,-6.132605574288951,3.618359091510887,0.5,0.08,25,4
5498,13,ERF,R-5498,1.0,1.4400969112777435,-0.1450354228883245,0.0534080298934011,-2.9299941194474273,1.5111202876665368,1.0,0.25,20,5
5507,13,ERF,R-5507,1.0,1.4400969112777435,0.5446975250258265,3.849739113369921e-15,6.351442150308097,4.072313662124522,1.0,0.25,20,5
5497,13,ERF,R-5497,1.0,1.4400969112777435,0.6310402168674443,3.6808019829779594e-21,2.6127134356058055,1.3885516344839424,1.0,0.25,20,5
5502,13,ERF,R-5502,1.0,1.4400969112777435,0.3658584850557861,5.11408130027393e-07,3.675033436613731,2.2119334247753044,1.0,0.25,20,5
