,Coefficient
NFE2L2,0.011557555863258608
MEF2A,0.16528915080561363
EP300,0.15405802464788723
IKZF2,0.0481758949375594
AHR,-0.13887915417244664
ZNF384,0.2044959381456398
PAX6,0.09344765222120505
BARX2,0.0944386378260171
GZF1,0.15688924536455692
HIF1A,0.04906012181913743
RUNX1,0.05331789071429591
HOXB2,-0.025598579739489816
NR1H2,0.008618702528632855
