,Source,Edge,Target
0,PAX8,0.1594741567017239,BORCS8-MEF2B
1,TEAD1,-0.1993339239755844,BORCS8-MEF2B
2,ZNF589,0.0850647726105396,BORCS8-MEF2B
3,ERF,0.3790308947593187,BORCS8-MEF2B
4,ETV4,-0.1069874554056692,HNF1A
5,LBX2,0.2885090826227542,HNF1A
6,HNF1B,0.1952928307516547,HNF1A
7,BACH1,-0.1082791487238073,HNF1A
8,FOXP1,-0.1319562617238598,HNF1A
9,KLF15,0.0740388173297044,HNF1A
10,TFEC,0.1669147388821319,HNF1A
11,NFIA,0.0810867034563284,HNF1A
12,ZBTB33,0.1213458494905743,ELF2
13,SMAD4,0.1231689972188402,ELF2
14,ZEB1,0.2774333870254274,ELF2
15,RFX3,0.3397732225586277,ELF2
16,MSC,0.1589773742354667,RARG
17,HOXD3,0.1228789471030712,RARG
18,ZNF423,0.4053372254883979,RARG
19,HES1,0.1415454320676891,RARG
20,FOXO3,0.2269102735682754,RORA
21,MTF1,0.3106937875875944,RORA
22,HMGA1,-0.2174738645425167,RORA
23,TFEC,0.2446379212064531,RORA
24,HLX,0.1855296870473624,ARID5A
25,TCF21,0.1271563472495742,ARID5A
26,GTF2I,-0.162352290061397,ARID5A
27,MAZ,0.1781524945540863,ARID5A
28,ATF5,0.0899452574697231,ARID5A
29,FOS,0.0678930788686483,ARID5A
30,GMEB1,0.227947712870408,ARID5A
31,CLOCK,0.4889416981972534,HLTF
32,EBF1,0.3955652297408958,NFATC4
33,PKNOX2,0.2346259604751834,NFATC4
34,E4F1,0.2318224420709023,NFATC4
35,DLX1,0.1967864283140708,NFATC4
36,POU3F3,0.0683810838905053,MAF
37,ETV4,-0.1037497258808071,MAF
38,EBF1,0.0758200342027796,MAF
39,LBX2,0.1618820983984972,MAF
40,TFEC,0.1152242573584482,MAF
41,BACH1,0.0770003041659553,MAF
42,NFIA,0.1664236236092041,MAF
43,DLX1,0.0658087903551588,MAF
44,CREB5,0.1036468161781721,MAF
45,MZF1,0.1872819700582773,TBX2
46,DLX1,0.2575804128085756,TBX2
47,SOX18,0.2279842865587484,TBX2
48,EBF1,0.2539742848571338,TBX2
49,SHOX2,0.1011191431694593,TBX5
50,HOXD11,0.1817563739653087,TBX5
51,NFATC4,0.0725566897844456,ID4
52,TFAP2A,-0.0530606757087254,ID4
53,RFX3,0.2013203091190588,ID4
54,HMGA1,-0.0891010981019191,ID4
55,E2F1,0.0965253433316113,LBX2
56,CNOT3,0.1705781390561097,LBX2
57,FOXI1,-0.2409483215227486,LBX2
58,EHF,-0.0834202440458899,LBX2
59,PARP1,0.0306101617482477,LBX2
60,TFAP2C,-0.0724018515092862,LBX2
61,ZBTB18,0.0799667326462304,LBX2
62,MAF,0.1343610563379451,LBX2
63,HBP1,-0.2525266206692532,FOSL1
64,MAFG,0.110503243695656,FOSL1
65,HMGA1,0.2273699852535971,FOSL1
66,HES1,0.1969876540186516,FOSL1
67,CREM,0.226608089140828,FOSL1
68,HOXD11,0.0950119636118221,FOSL1
69,LBX2,0.2693690479775241,MAZ
70,TEAD4,0.1862298035446248,MAZ
71,NF1,-0.1528008139668969,MAZ
72,E4F1,0.1595905103873149,MAZ
73,SOX12,0.1633641115282704,MAZ
74,HIC1,0.125393855665348,MAZ
75,SIX1,0.1282350124746934,DLX1
76,NFATC4,0.3897427210925843,DLX1
77,GLI2,0.1691258541167304,DLX1
78,HNF1B,0.1067563885066452,DLX1
79,PRRX1,0.3426771041155449,EN1
80,HOXA11,0.1931427561891548,EN1
81,MSC,0.0513280557737435,EN1
82,CPEB1,-0.0541908080634168,RBPJ
84,POU3F3,-2.4476929757206376e-05,RBPJ
85,CNOT3,-9.4733353030461e-05,RBPJ
87,TFAP2B,-0.0005632198056247,RBPJ
88,WT1,0.0007086886717649,RBPJ
89,TFAP2A,0.0634853848525775,RBPJ
90,TFAP2E,0.0103493548906412,RBPJ
