,Regulon_ID,Regulator,Gene
0,0,YY2,PELP1
1,0,YY2,CHM
2,0,YY2,RLF
3,0,YY2,ZNF333
4,0,YY2,KDM5B
5,0,YY2,REV3L
6,0,YY2,EPN2
7,0,YY2,BTRC
8,0,YY2,TNKS2
9,0,YY2,NHLRC2
10,0,YY2,ARID2
11,0,YY2,WDR48
12,0,YY2,PCNT
13,0,YY2,PTPN4
14,0,YY2,ARMC5
15,0,YY2,USP6NL
16,0,YY2,WDR37
17,0,YY2,KAT6A
18,0,YY2,GLG1
19,0,YY2,PCNX1
20,0,YY2,TIA1
21,0,YY2,ASH1L
22,0,YY2,NBAS
23,0,YY2,CEP250
24,0,YY2,TOP3A
25,0,YY2,SNX27
26,0,YY2,POMK
27,0,YY2,NCOR1
28,0,YY2,BCL9
29,0,YY2,NUP188
30,0,YY2,RREB1
31,0,YY2,WAC
32,0,YY2,UBAP2L
33,0,YY2,SPRED2
34,0,YY2,SENP6
35,0,YY2,TAB2
36,0,YY2,ADNP
37,0,YY2,RFX7
38,0,YY2,SUFU
39,0,YY2,GOLGA3
40,0,YY2,ACLY
41,0,YY2,GOSR1
42,0,YY2,KDM1B
43,0,YY2,ZNF254
44,0,YY2,SF3A1
45,0,YY2,SPPL3
46,0,YY2,DICER1
47,0,YY2,ARID1B
48,0,YY2,PASK
49,0,YY2,SMARCD1
50,0,YY2,NUP160
51,0,YY2,CEP97
52,0,YY2,RPRD2
53,0,YY2,UBR1
54,0,YY2,PHF8
55,0,YY2,EPC2
56,0,YY2,BPTF
57,0,YY2,ARID1A
58,0,YY2,RBM15
59,0,YY2,BTBD7
60,0,YY2,DIP2B
61,0,YY2,ZNF292
62,0,YY2,SIRT1
63,0,YY2,UTP20
64,0,YY2,BIRC6
65,0,YY2,CAD
66,0,YY2,KIF5B
67,0,YY2,GPATCH8
68,0,YY2,DCAF8
69,0,YY2,CREB1
70,0,YY2,SON
71,0,YY2,EPC1
72,0,YY2,KMT2B
73,0,YY2,PAFAH1B1
74,0,YY2,ARFGEF2
75,0,YY2,ZMYM4
76,0,YY2,SMG7
77,0,YY2,SMCR8
78,0,YY2,ZNF318
79,0,YY2,SWT1
80,0,YY2,HCFC1
81,0,YY2,SCAF8
82,0,YY2,ZZZ3
83,0,YY2,ZXDC
84,0,YY2,PIP4K2B
85,0,YY2,SART3
86,0,YY2,EXOC6B
87,0,YY2,BRAF
88,0,YY2,MED1
89,0,YY2,IPO9
90,0,YY2,MED12
91,0,YY2,CLCN6
92,0,YY2,UBE3B
93,0,YY2,SMG6
94,0,YY2,POU2F1
95,0,YY2,FUBP1
96,0,YY2,SMARCC2
97,0,YY2,FGD6
98,0,YY2,ATAD2B
99,0,YY2,USP24
100,0,YY2,NR2C2
101,0,YY2,KDM3A
102,0,YY2,SIK3
103,0,YY2,CREBBP
104,0,YY2,VPS33A
105,1,YY2,NDC80
106,1,YY2,DTL
107,1,YY2,RBM15
108,1,YY2,TRA2B
109,1,YY2,RMI1
110,1,YY2,RBBP4
111,1,YY2,UBE2N
112,1,YY2,HNRNPL
113,1,YY2,CCNA2
114,1,YY2,RRM1
115,1,YY2,HNRNPA2B1
116,1,YY2,CBX5
117,1,YY2,MFSD11
118,1,YY2,CCDC150
119,1,YY2,HNRNPM
120,1,YY2,NCAPH
121,1,YY2,SRSF7
122,1,YY2,DEK
123,1,YY2,CENPO
124,1,YY2,MRPL42
125,1,YY2,E2F6
126,1,YY2,SRSF2
127,1,YY2,INTS7
128,1,YY2,ACP1
129,1,YY2,PPP1R8
130,1,YY2,NSL1
131,1,YY2,KANSL2
132,1,YY2,GINS1
133,1,YY2,KLHL15
134,1,YY2,SUV39H2
135,1,YY2,CENPK
136,1,YY2,NUP188
137,1,YY2,GPN1
138,1,YY2,SMC4
139,1,YY2,RAN
140,1,YY2,SRP9
141,1,YY2,IPO9
142,1,YY2,FANCM
143,1,YY2,HMGB2
144,1,YY2,KIF15
145,1,YY2,SRSF3
146,1,YY2,HNRNPH3
147,1,YY2,PRR11
148,1,YY2,SRSF10
149,1,YY2,SKP2
150,1,YY2,DCLRE1A
151,1,YY2,MSH2
152,1,YY2,ATAD2B
153,1,YY2,SCML2
154,1,YY2,LIN9
155,1,YY2,PARP1
156,1,YY2,NUP160
157,1,YY2,PRPS1
158,1,YY2,KIF20B
159,1,YY2,NUSAP1
160,1,YY2,OIP5
161,1,YY2,ECT2
162,1,YY2,GART
163,1,YY2,NASP
164,2,YY2,COX7B
165,2,YY2,MRPL52
166,2,YY2,LSM7
167,2,YY2,RPL35A
168,2,YY2,RPS11
169,2,YY2,PSMB3
170,2,YY2,RPL41
171,2,YY2,COX7C
172,2,YY2,NDUFB8
173,2,YY2,UQCRH
174,2,YY2,NDUFS4
175,2,YY2,MRPL20
176,2,YY2,PTRHD1
177,2,YY2,TM2D1
178,2,YY2,HINT2
179,2,YY2,COX6A1
180,2,YY2,NDUFA13
181,2,YY2,CKLF
182,2,YY2,SUB1
183,2,YY2,RPS15A
184,2,YY2,RBX1
185,2,YY2,PHPT1
186,2,YY2,COPS6
187,2,YY2,TMEM208
188,2,YY2,PSMA2
189,2,YY2,NDUFS8
190,2,YY2,MRPS11
191,2,YY2,MRPS24
192,2,YY2,NDUFS7
193,2,YY2,RANGRF
194,2,YY2,UQCR10
195,2,YY2,GNG5
196,2,YY2,C1orf53
197,2,YY2,CKLF-CMTM1
198,2,YY2,PFDN4
199,2,YY2,RPS14
200,2,YY2,NDUFB1
201,2,YY2,MRPL36
202,2,YY2,PSMB6
203,2,YY2,DCTN3
204,3,YY2,BPTF
205,3,YY2,NCOR1
206,3,YY2,TOR1AIP2
207,3,YY2,PRRC2C
208,3,YY2,UBAP2L
209,3,YY2,ZNF292
210,3,YY2,FTSJ3
211,3,YY2,KCTD2
212,3,YY2,SKA2
213,3,YY2,ZNF100
214,3,YY2,CELF1
215,3,YY2,PSMC5
216,3,YY2,KIF5B
217,3,YY2,JMJD6
218,3,YY2,TRIM33
219,3,YY2,USP47
220,3,YY2,HNRNPH3
221,3,YY2,ATRX
222,3,YY2,NHLRC2
223,3,YY2,SFPQ
224,3,YY2,ARID2
225,3,YY2,PRPSAP1
