,Coefficient
DBP,0.09416011148110187
HIVEP2,-0.1362449930519649
ETV3,-0.03847968250146803
NF1,-0.1062178766285131
ZEB1,-0.09160380956971642
RARB,-0.03396925310832381
NR1H2,0.2510796972565281
