,Coefficient
FOXO3,0.2932986388357889
TEAD1,0.08886030722852761
NR3C1,0.0007314086708841791
HOXA3,0.027253530236523923
TBX18,0.06099106939881907
MAFG,0.00722790802350403
E2F7,0.2380321316692779
MEIS2,0.0
