,Coefficient
DLX2,-0.0011532149416178083
NFE2L2,0.07803953217964912
OSR2,0.013169547718369947
SIX4,-0.10107491841450804
SREBF2,0.025390323403095064
FOXL1,0.027982854270438066
FOS,0.14085079604923648
CREB3L1,0.09910141707572231
NFATC4,0.03346503503649802
RBPJ,0.0028305949992987584
FOXC2,0.1141453453479605
RUNX2,0.008363862776702296
HIVEP2,0.0035706903108346706
PAX6,0.02778588042904923
GMEB1,0.08850309513567947
GZF1,0.06660370920892845
BHLHE40,-0.06947320551769468
HOXD12,0.019595076860840402
RUNX1,0.024852513338423195
MGA,0.1286127408168559
MNT,0.031936979122955435
