,Coefficient
CEBPG,0.0014461162075938524
ZFX,0.0
CREB3L2,0.0
RUNX2,0.007036395703559123
ELF1,0.0
ELK3,-0.004277025033526655
RARB,0.004361696527059522
BHLHE41,0.05907391864951986
GTF2IRD1,0.01149532804230903
ZNF8,0.0
HBP1,0.014977229666040143
HOXC4,0.045170430513163724
TCF4,0.0
NR2F2,0.0026644914018051215
ARID5B,0.004606653504697139
HMGA1,-0.07403410711384396
CLOCK,0.0
SOX30,0.003572083936245598
NFATC2,0.002428556966949278
GLIS3,0.15032733976001703
NFIB,0.023532506964249574
LHX6,0.17063035626211934
GLI3,0.06926404749060375
NFE2L1,0.000250102321623317
SIX1,-0.002189580193235261
ZNF217,0.005817959126326491
ETS2,9.961128927463099e-05
OTX1,0.002614196229649488
