,out_degree_aligned
HOXC11,7
MYF6,5
SOX8,4
MIXL1,4
FOXD3,4
NKX2-3,3
PAX7,3
MAFA,2
MYOG,2
MYOD1,2
POU3F1,2
TEAD4,1
CPEB1,1
PARP1,1
ZBTB18,1
HIC2,0
