,out_degree_aligned
DLX2,6
SOX12,6
HIC1,5
RARA,5
TEAD4,4
RFX1,4
NR2F6,4
BRF1,3
KLF16,3
FOXC2,3
MAZ,2
CENPB,2
RELA,2
FOXD1,2
HSF1,2
TBX1,2
ELF4,2
CNOT3,2
HLX,1
ETV2,1
GBX2,1
ZNF282,1
NFIX,1
THRA,1
ATF5,1
NFKB2,1
PRRX2,1
SOX21,0
TFE3,0
TP53,0
TP73,0
