,state
0cce788f-74e5-4562-82ea-eb39912298e4,4.0
441495a8-8efe-4259-8275-4061546e08e8,10.0
dbde74d6-0b4b-4bd2-9944-48afea1410f1,6.0
dd99aa8f-4f88-4ff4-8b60-b00cccea28fa,1.0
0ff482c4-3e0b-4c3d-b35d-68bad6ee4dfc,10.0
6c8fcd10-3ad0-4b68-bc4b-ff47a3ad62ff,11.0
c2b09a25-d021-4c93-aa1b-240d41b96b01,3.0
0842e242-d75e-427c-a2c1-6b3310a83a04,10.0
4bca5e18-8f14-4fce-8199-23f44d5a3509,10.0
ef73b80f-03ee-40c8-a1a4-cfb4d5062611,3.0
57373041-9d22-4db1-aa56-97733339391b,3.0
197e34ca-ef43-495c-8aa4-858982333429,3.0
faa38111-f046-4acd-b787-764a17eaf548,1.0
447e601e-c0bf-4b00-baf5-9ed4feb56057,4.0
ca728ff8-d96f-4230-8518-f94b4c4fd460,3.0
2f3fd524-6f59-46c0-99fa-6caa0c423061,10.0
5b787ac9-60bd-4c0a-83e8-a8fe10381069,4.0
10974801-c0a4-4d01-8e2f-f82490b6aa72,4.0
57c51f55-9f3a-44f0-99db-ee3557c04373,2.0
6b75e046-9f34-49d2-976e-b58cc2e09577,3.0
396d23d5-7d2e-484c-a0e9-1b97d1d27e77,4.0
79bdca7c-dab8-455e-812a-a08265753d7a,1.0
1b2e1531-7c1f-4baf-bc45-42425b7b8891,4.0
c65b6272-dd2b-4075-963b-746f8904b395,4.0
6b472ceb-9189-4605-b1b6-27f477720a9d,7.0
1ff8e3dd-9e9d-4e23-882e-ea767e9f93a2,4.0
dd23b50f-4f48-47d3-96be-237b33e2f7b0,4.0
32fc134e-6424-4517-9b0c-b2e487542ec3,10.0
83cafa8c-e9dd-47e7-aab3-ea054d15cfd6,3.0
2c26486a-a737-4b2f-9d98-28a700081cda,4.0
2f9b6806-bff2-45d9-95ed-44e5352f17e2,3.0
1cb463c0-c33a-4fc6-9f8d-d8a48cf2c600,3.0
333f9855-9462-46b8-87c8-e9b01572c101,9.0
b0245553-f100-4235-bfc2-ab908c42e401,10.0
5f057a65-5c32-4a97-ac8f-051e9fa50302,3.0
de0477f7-ed87-484c-b59b-9f3773f71b05,2.0
d4b6fa57-a62d-4451-aac8-328a43dcaf05,5.0
adc8f806-7e6e-4547-bedc-9b32f10ea709,4.0
2c03f87d-6aa1-41c2-8a78-454b8455320c,2.0
f6788a89-a4c8-4863-859e-a94e3d64c10e,5.0
8e692295-a61a-49e0-88b1-3498ba20b10e,5.0
4f272bad-b5cf-4455-8333-40a4baf2a20f,4.0
9b1d6277-4356-42ab-ad8d-24b260d17c10,11.0
b5359aa3-db8c-46e9-9240-8becfc76ff11,5.0
f7fc684a-10b6-4546-8ff5-76bc2a64c514,12.0
319edcee-dc90-4fe0-a03e-ee14026ca91b,3.0
0a3ab174-07d0-4396-a6c5-9eceebe8651c,10.0
285269a3-bad7-4958-be76-66521529881d,4.0
b03e342c-7da6-4d7d-95f6-c6506b374627,7.0
85363c3b-1793-4b41-8015-c5450c1d5428,10.0
86acc3dd-a9e8-4fda-acf9-33175ce06629,12.0
a72cafbf-c3e4-4518-ae38-16a3b3914d2b,5.0
0c442324-7e9c-45e8-afbc-968e27c5412e,4.0
92a7e918-fd15-40ff-8dfa-4a7c9a916230,2.0
65f43000-6ad8-4c9a-af16-737f60f13f31,11.0
4b6ddd8e-ab89-4c9d-8d48-ad81b8fb4a31,4.0
1b23cf8b-c6f4-49f3-8f5f-4466ef83d032,3.0
2d07a1bf-0304-4276-98cb-91eb72552b34,4.0
b93811d6-f95f-4fc3-96dc-d4eda78b1d35,6.0
94491627-b82b-4986-9137-ff5b2d2e1336,6.0
8dbe419e-a360-4493-ac3b-c145887d9237,6.0
420503aa-3799-4816-beec-0b4d05988d38,4.0
9abad2ad-cb06-4432-bfdf-2eeab5a82338,4.0
10e7ffa0-f8be-43ab-b81c-d4c9e8d5423b,4.0
fcee7969-abfa-4898-acfb-194e82661a3c,6.0
48110f78-ffe7-40a9-be96-cd01d271e13d,1.0
839a5a2d-0447-4d06-b910-8500bf600e3e,1.0
b4013849-b1b4-45ad-8ce9-72d3c2683f3f,2.0
a67b8b9e-1e8a-4848-9d09-0e266a44cf40,10.0
b77649b0-638c-4445-8faf-3e1556dbac42,3.0
bf57d382-9256-40d4-8dde-6c0dd2a91544,7.0
3ae0aa50-05b1-4b5f-a737-be816d475a45,1.0
9ad20178-0c10-4e11-a855-5b5c05abf747,5.0
6c0b851d-80a8-4e10-8328-9ba08d938849,5.0
