,state
d9cb551a-ce20-4bf7-8ac9-839112346c3d,3.0
23917d52-7864-4f84-9c77-df8ea9407345,5.0
3b5ead14-e506-4a22-804d-bf925a2d5247,5.0
10632bc6-0b81-433c-8832-6b2abc73a94b,4.0
a3d85c0a-3202-40c2-88e1-052ac6c5184b,3.0
e922a244-f1c8-4310-abb2-62b06e022e4c,3.0
96a04875-58e2-4be7-8e0f-cab55f4ca54f,4.0
3f8da39c-bc9b-4343-8838-5ce271e80c51,3.0
dabcbe5a-c591-46a2-af66-da3db6106751,3.0
bcc681cb-2af4-4bb6-b53a-7544a2399454,3.0
90a43152-4e3b-4365-a39f-7b0e5ca66e55,1.0
08b5ebfb-2807-4229-95a6-81ab7f377a56,5.0
2c3007bf-009e-404f-a3bf-8b921698d85b,3.0
7118b08a-e94c-49f4-8d76-26455c34d85f,5.0
2ecfbca0-ab35-461a-a4b5-c60b2651a962,5.0
b8b7a721-2284-40ab-98f5-ef1351c30b66,5.0
1f101d63-478b-40b9-a951-dc3887cff067,7.0
7ca30f3c-1c98-480c-b8b5-a248aabfb468,1.0
d30cf518-5fc6-4a54-8d5d-ba420ea1836d,2.0
e12e1f48-6a52-4f74-925c-c4ee1bf5c573,2.0
6e33b1b6-7089-4bc3-b2b0-ec2c3b5d8b74,3.0
ab914cc5-5ff1-4257-a353-6a99d11b9478,3.0
7eae9c30-6080-405f-a7e6-1fed57674279,1.0
b344a530-92cd-468b-847a-df8e25688081,6.0
8ff234d4-823a-4c80-82f7-2e92d72dbf88,5.0
151d60b5-5af1-4b61-b97f-abc7531d9f89,9.0
649f35a1-a08c-497d-a9b6-cb3084d5fb8d,1.0
b5e47c38-cb6a-44c0-aa9b-56951b9ef78d,3.0
bb99b4e7-c834-4bb8-973f-8fa039e2798f,3.0
f6193af0-7a19-46cb-a818-1b01e7460791,3.0
c9f94a6e-d104-4d8d-8ec5-eadecd85f092,10.0
ffdd7a12-ddef-4974-8d60-64b7eeaac994,5.0
08ac2706-7651-409f-be6b-bced1c2d1796,3.0
1603afb8-5ad7-4794-9991-bdbe96b4d997,5.0
ac6f82ad-c682-4eb3-bec3-fd950f57609d,3.0
e076a9a9-ea2a-4ff7-92a8-f2da7f30279e,10.0
8a2c1409-e83b-435e-a20f-5fca94801c9f,5.0
efb76fcf-ac9c-4852-b91c-e055da666fa0,3.0
88c4ea46-2546-401c-a8e7-603eecfdfba0,9.0
a0e77a39-885a-4472-9a10-2d1e51dbfda4,7.0
e5abfc43-e2a3-4b1a-bba3-8196c0b026a5,2.0
76abf0b7-e707-4db2-9486-3814439bdba5,3.0
45f15851-55f6-4169-834e-38958c38b6a9,4.0
3f120e90-1486-4215-b9b9-79d5b413caac,2.0
bc72372f-3577-40e5-ba0f-41a084aa93ad,4.0
be8d7dcb-648b-42dd-9fa8-8b85b5d816b2,3.0
d97ed7b4-5df2-4b62-8796-aa51ca79dbbb,3.0
5eecb1c4-172c-4494-871a-adb650cd82bd,5.0
b7005b5f-217e-4073-bfb5-ce7e884b80c0,5.0
5edb6acf-4f3f-471a-9ddc-661607caccc4,3.0
d0091ad4-d3d7-4c03-acd9-da9f8b6076c6,1.0
04d5fb28-fb50-4eae-95fb-72abf0e618ca,5.0
75435ed8-93e8-45fb-8480-98d8eb2ef8cb,5.0
ac8da7de-4d83-4768-befd-9a1b2da943ce,6.0
0f1a5708-341e-4713-bc70-76d702f826d6,6.0
2ae7105d-d494-45b0-947a-315d8c20ecdc,3.0
d4024b08-4879-47ea-99e5-d9fce1cd40df,3.0
7653bfa9-ada5-44ca-8555-807fbbfc6de2,3.0
0d7caabd-d20c-4f82-bcbc-8b7276e8ede2,3.0
8ad67970-84f1-4c0a-b47a-8fa4108f9fe3,3.0
74dba640-45e2-42a6-8f1e-69c073d66ee6,3.0
62b7988f-98e5-4ab8-8a16-d661a07455e8,9.0
0a760e0c-11c5-4201-8452-18dbc1feaceb,4.0
9c0bdf24-f011-4855-b95a-1b6befa808f7,3.0
8622cbd0-f8e9-4ac1-8175-cc9a742b86f9,3.0
e89dce9d-f8a5-499c-85bb-bb500badb9fb,9.0
3264649a-5684-4181-83d0-a7e4d7e2e1fd,9.0
375d2d72-c998-4627-ba35-24e82a9a55ff,6.0
827232cc-8035-440c-8b12-02c789c70b1b,6.0
b6d11678-15a9-4f43-a0a2-225067dcaf1c,9.0
1f8bf4e8-bd84-4efe-9e3e-89e7ce8fa72d,6.0
4ca783b9-9b99-46b8-962a-77194ecb7942,10.0
2e32b047-c6e1-4743-a6c8-e98370a32145,1.0
019b857c-d4f7-4b67-b699-56e52a60805b,5.0
24a57006-800b-4174-af4e-7ea57a8a756e,8.0
3b0ee948-b2cd-4191-90e2-bdd155f3b580,8.0
aca260a3-dc3f-4ff4-b9c5-2d4bc4f81783,3.0
c5c3241a-684c-4238-9333-9af8630ec086,2.0
e344638f-9060-460f-8f7a-60d19442f294,6.0
6a0eaad0-89d5-4f12-8b45-9d5a25182fad,10.0
ca685549-f8ba-43f1-8461-5d2d3b17cfc5,8.0
c06603c2-163d-40b6-a9fe-882424f18fe9,3.0
830dfa6f-a85a-4317-82b2-791fab998a01,6.0
01e5e1fe-41d3-428b-90bc-7a000829e102,3.0
ef12e923-1860-4269-b57b-ba6238fa4403,9.0
644299e9-62b7-4dfe-9e6d-d7556a01b40a,7.0
71ed572f-7780-47a4-a9f8-d320c737690d,3.0
b449fea1-c4b0-400f-903c-59e13d0ba313,5.0
1d3c16cc-d0d5-4637-aac7-91672dff3317,3.0
11b473a9-4cc5-461f-bc57-cc9141f3591d,9.0
61d4e8e7-0110-480a-a4a7-d406de74c31e,3.0
0ab81429-c287-48aa-9035-3a7a6f4c7328,5.0
ee6a0d3f-3f8a-4aa8-b3ef-32372ef37a29,9.0
7dfac404-3ab3-4274-a533-cfdaf4ce122d,3.0
ad68cbc6-8a13-4a65-af62-e99afa81d031,6.0
f096f016-3ef5-4a67-a7c2-8a45e1585232,3.0
d9abdb75-04da-4d33-a69f-701729494533,4.0
182ac78e-a07c-4b34-b216-b5f573e9f036,5.0
9a9eb6d6-312e-4a98-8762-30d3abd8193d,6.0
4139e0c9-f712-4a25-8b59-587533b93b3e,10.0
3d76a56e-4b66-48ae-aa60-d9c1004c7140,3.0
77c4e01f-84a6-4bfd-aa8e-d7875456f546,6.0
22863a57-f066-4dd1-a859-4336f43d144c,9.0
aa46f56b-bd9c-40a4-8ea8-35e2568c964d,5.0
63e2b578-2221-4255-8c45-7fd030b1c94d,7.0
acae29be-ecb8-4a98-bc71-7a2d4857134e,6.0
7c7cd8ff-99a4-41d7-b7e1-5a517001f551,5.0
58848d57-d7a9-4abb-86a2-a8ae2b23f654,3.0
4780a59c-0589-4995-b044-3201f09af859,6.0
5cd78c2f-05e9-409a-8405-3ee936a6876e,6.0
6a252a3a-7eeb-47b6-9c23-d69bd2ea846f,6.0
27bbf44d-f4d7-4c5a-935f-3310a363a670,5.0
02a6950f-647d-4f20-b2d0-0238c1441c70,3.0
0e244fe2-7c17-4642-a51f-2cca796d9c70,5.0
6c126cc7-0c03-48f0-a2c2-f090ca239b70,5.0
cd67dd21-c1b6-4d58-ac8e-1f4536c7da70,6.0
8cf8fd2e-1dba-4257-9715-04d956d46b71,5.0
bb37913e-534b-43dd-be3d-e13b29fd8172,5.0
bd50e276-914f-4924-8cea-ff47a66db175,5.0
4d54e415-134f-4f6f-8718-3e0475ef5477,3.0
47464828-52ea-413b-b30c-bd8b55903d78,5.0
