,Coefficient
SOX2,-0.0006411218266265124
SMAD3,0.0026905997265559505
CLOCK,0.009712265725378956
RARB,0.22787831670941916
ZNF282,0.0
ELF1,0.004195954991058055
ARID5B,0.03394237112526346
CEBPG,0.00045106395425994794
MEIS2,-0.002593489779018243
ETV2,0.0
JUN,0.026527824815602417
ZNF217,0.0
LHX2,0.10391521523014015
HBP1,0.06967699954277512
PRRX1,0.05564870115907823
CREB3L2,0.00706593441019973
LMO2,-0.006575346523450096
NFIB,0.001769312443108103
ELK3,-0.0028305325122479365
ARNT,0.02609658803450822
IRX2,0.0
ZSCAN26,0.027603827100869994
GATA6,-0.0007965886829559743
LHX4,0.0
ZNF281,0.0
RFX3,0.0
LEF1,0.006331031787875544
IKZF3,0.015020654257075293
MSX1,0.02911878465865413
ETV1,0.018697620317737203
KLF4,0.16785797001444366
ETV3,0.1153887725299009
HOXA4,-0.008539654274581827
IRF2,0.0094623303835425
GLIS3,0.0024044553622031995
RARA,0.001450941901047435
CREB3,-0.009401916566402631
SP100,-0.01213748110409516
VDR,0.0004280625507776494
ETS2,0.025884214982096598
ZBED6,0.0
PROX1,0.019307314615557424
ATF1,0.0
TTF1,-0.10097602263195815
DR1,0.0
SNAI2,0.01278749898401475
MEF2D,0.024404214836075994
