,Coefficient
FOXC1,0.0
BACH1,0.0
HOXB7,0.0
RELA,0.032615372320482935
IKZF2,0.0
SIX1,0.02668957710751012
TCF4,0.0
ELK4,0.0
SPDEF,0.0
ATF1,0.14265115350618882
GTF2A1,0.08023546558519562
ETV6,9.24216328807371e-05
SOX4,0.0015502519165516415
SP3,0.0
ETV3,0.0
PRDM1,0.0
IRF9,0.2102739300734205
BCL6,-0.006076266569917217
PAX6,0.0629391803173531
ATF2,0.045768606154141515
TFAP2C,0.0
TBX15,0.04394809275322501
SOX11,0.00020899820600686053
KLF7,0.013952971356014412
ELF4,0.11556387136246908
TEAD3,0.0
RFX7,0.0
REST,-0.01272654192471139
NR2F1,0.0
E2F3,0.0017155209569295862
NFATC4,0.1180160047670513
MECOM,-0.011301895069494073
HOXB5,-0.0007834510017701962
PRRX1,0.00011622616575147878
FOXL1,0.0012346357120355397
ZBTB6,0.03597139497495113
STAT6,0.0
TCF7L2,0.0
