,Source,Edge,Target
0,HOXB2,0.0986073769465063,DMRTA2
1,DR1,0.0715404959525919,DMRTA2
2,TBR1,0.3516569848310101,DMRTA2
3,POU3F2,0.1561243116180896,DMRTA2
4,OTX2,0.1695972674612998,DMRTA2
6,ZEB1,0.0049622805709224,NR1H4
7,EVX2,-0.0350806905745769,NR1H4
8,HOXA1,-0.005581436868126,NR1H4
11,ATF4,-0.000561975434521,NR1H4
12,NR3C1,0.0189457754901732,NR1H4
13,TFCP2L1,-0.0226711456695459,NR1H4
15,GLIS2,0.1057804225390636,NR1H4
16,EMX2,-0.0016535003598181,NR1H4
22,MECOM,0.0305276153928278,NR1H4
23,ZIC1,-0.0012236561948827,NR1H4
24,ZBTB3,-0.0177073754349129,NR1H4
26,CNOT3,-0.0792425162658565,NR1H4
28,TBR1,-0.0363711587689619,NR1H4
29,HOXA7,0.0012994211699544,NR1H4
30,OSR1,0.0010935969963664,NR1H4
31,HOXA6,0.1818591799352472,NR1H4
32,SIX3,0.0021044597466813,NR1H4
35,HOXB6,0.0494334211686652,NR1H4
36,RARB,6.593700716689365e-05,NR1H4
38,ETS2,0.2333773190050286,NR1H4
39,NKX6-1,-0.001876225160957,NR1H4
40,DLX5,-0.0170267480927379,NR1H4
41,CEBPG,0.0165898573233263,NR1H4
42,SMAD3,0.0139803174786881,NR1H4
44,NFIB,0.0475023692775777,NR1H4
45,ZBTB33,-6.0290852017144114e-05,NR1H4
48,ETV1,-0.0111592740848589,NR1H4
49,NR2F1,0.0174710566789802,NR1H4
51,TBX5,0.1535549516522354,TBX4
52,HOXD11,0.666888241369151,TBX4
53,SOX18,0.0786963901390476,BORCS8-MEF2B
54,HES1,0.1589601891053182,BORCS8-MEF2B
55,POU2F2,0.2970981583583765,BORCS8-MEF2B
56,BCL6,0.2273045923176258,BORCS8-MEF2B
57,HOXB3,-0.1635422842793394,BORCS8-MEF2B
58,NFE2L1,0.0639942659120391,BORCS8-MEF2B
59,GTF2IRD1,0.0486974153468833,BORCS8-MEF2B
60,PDX1,0.4227021129160886,HNF1A
61,FOXA1,0.4612548079959788,HNF1A
62,SOX7,-0.2482884898246865,NR1H3
63,POU2AF1,0.1873779229351918,NR1H3
64,ELF4,0.3483473273563898,NR1H3
65,GTF2IRD1,-0.2359897169794532,NR1H3
66,CPEB1,0.1849768836580461,NR1H3
67,ZBTB4,0.3356389070364821,NFATC2
68,IKZF1,0.6136453875854952,NFATC2
69,ZNF589,-0.2019941564146503,NFATC2
70,ZNF524,-0.1672054465622506,ELF2
71,ZSCAN16,0.175383082197299,ELF2
72,ZEB1,0.2494988056203833,ELF2
73,MNT,0.3244451980448318,ELF2
74,PRRX1,0.2583690832508217,RUNX2
75,AHR,0.2874489752584896,RUNX2
76,ZEB1,0.2276820156715448,RUNX2
77,THRA,0.2395198046720604,RARG
78,DLX5,0.2076589909590777,RARG
79,GLI3,0.2058386396519989,RARG
80,NFIB,0.2240652247871334,RARG
81,TBX15,0.3693616592400486,ELF5
82,GLIS1,0.1429883664152232,ELF5
83,TP73,0.2871497292206242,ELF5
