,Mutation,Regulator,Regulon,MutationRegulatorEdge,-log10(p)_MutationRegulatorEdge,RegulatorRegulon_Spearman_R,RegulatorRegulon_Spearman_p-value,Regulon_stratification_t-statistic,-log10(p)_Regulon_stratification,Fraction_of_edges_correctly_aligned,Fraction_of_aligned_and_diff_exp_edges,number_downstream_regulons,number_differentially_expressed_regulons
323,9,CREB1,323,1.0,2.0555063895463133,-0.16151179305254934,0.04329499651048524,-3.5056463158820006,1.3177219550375332,0.8,0.17391304347826086,23,5
325,9,CREB1,325,1.0,2.0555063895463133,0.3051525995571791,0.00010186722534428637,6.66949324731746,3.939731390464619,0.8,0.17391304347826086,23,5
310,9,CREB1,310,1.0,2.0555063895463133,0.4965734096589535,3.7338643779806004e-11,4.127327662493298,2.122837374317315,0.8,0.17391304347826086,23,5
314,9,CREB1,314,1.0,2.0555063895463133,0.30479598608277153,0.00010388663721078373,7.760819240719366,1.7293238067590437,0.8,0.17391304347826086,23,5
2707,9,NR6A1,2707,1.0,2.640869326180269,0.37314483468639725,1.4858665795535367e-06,5.0814973087138835,2.419636502673392,0.75,0.14285714285714285,21,4
2696,9,NR6A1,2696,1.0,2.640869326180269,0.3351453432482216,1.782284926310768e-05,2.1551542874354186,1.463041228084458,0.75,0.14285714285714285,21,4
2690,9,NR6A1,2690,1.0,2.640869326180269,0.5726375132567183,4.657317599612471e-15,3.0937074698292553,2.4714653820855332,0.75,0.14285714285714285,21,4
5506,9,SOX8,5506,1.0,3.85792371244076,0.4581304771178189,1.607999972971159e-09,13.952498680536879,25.820443349395898,0.2,0.04,25,5
10243,9,GFI1B,10243,1.0,1.8985246549355475,0.4475282034743455,4.192337465742435e-09,5.400847675751628,1.9613726255123176,1.0,0.125,8,1
168,9,PKNOX2,168,1.0,2.4510260468893996,0.29767612054155634,0.0001529287095962232,3.290190165878099,2.808399143137162,1.0,0.043478260869565216,23,1
727,9,POU3F4,727,-1.0,7.295254880203208,0.419591413987931,4.499562703725352e-08,-3.4304290795807026,2.1142159821750566,0.5,0.08,25,4
717,9,POU3F4,717,-1.0,7.295254880203208,0.37439143135345665,1.3620248381237097e-06,-6.880425055991014,9.000157959401928,0.5,0.08,25,4
4401,9,TBX5,4401,1.0,1.9193673479400386,0.2111561654531155,0.007939371315444038,9.604928905488105,8.884805305736009,1.0,0.05,20,1
