,Coefficient
SOX8,-0.06502052062618172
HOXC11,-0.08412476366121693
KLF4,0.0004186858543439793
FOXG1,0.07225809415155875
ELF5,0.00422054683486987
IKZF2,-0.04409584641486239
NKX1-2,-0.007853607015299403
SP100,0.028340094631419933
IRF8,0.021963570776687646
IRF9,0.10992947585717978
GFI1,0.0015722851530595118
MAFA,-0.0006821706149585788
ZBTB4,-0.006190569131826802
SOX5,0.014753264646691354
CPEB1,-0.02642782183158975
IRF5,0.12756754254119027
EGR2,0.07928133433092413
BCL6,-0.09686527590811417
SREBF1,-0.0053588603536958756
