,Coefficient
LHX1,0.10555495047792665
NFIA,0.06387548078455349
ZBTB7C,-0.08976925659170515
SPI1,-0.10129172172034384
OLIG3,0.058749979591875556
TFAP2A,0.05719925802421927
ELF3,-0.059275488165128565
