,Coefficient
HMGA2,0.0013963437991725862
ELK3,-0.006897370830297006
TEAD1,0.0
ELK4,0.0
ATF1,0.0
BHLHE41,0.0
NFE2,0.03606814419937994
HOXA13,0.09402971994903324
TTF1,-0.004474981074031817
SMAD3,0.23963011766222003
IRX2,-0.114870010368198
ETV1,0.00025646229889641326
ETV3,0.17695245134836324
OTX1,0.005545062567882608
E2F7,0.012440791854706021
HBP1,0.0
BCL6,0.0
PAX6,-0.010322513709461953
OSR2,-0.0037583049055465987
ELF1,0.007154316447839748
VDR,0.0005853812622095614
RARB,0.0
HOXC4,0.004174422468723186
BHLHE40,0.03157359596660513
NR2F1,-0.0017881279361775528
ETS2,0.09815318469933308
NFATC4,-0.0528883638155723
IRF2,0.04787201632086695
SNAI2,-0.0027537906978151484
HOXB5,0.16261264943204728
PRRX1,-0.007941259589693286
RARG,0.008364003496447996
HOXA4,0.0
DR1,0.0
