,Mutation,Regulator,Regulon,MutationRegulatorEdge,-log10(p)_MutationRegulatorEdge,RegulatorRegulon_Spearman_R,RegulatorRegulon_Spearman_p-value,Regulon_stratification_t-statistic,-log10(p)_Regulon_stratification,Fraction_of_edges_correctly_aligned,Fraction_of_aligned_and_diff_exp_edges,number_downstream_regulons,number_differentially_expressed_regulons
325,4,GATA3,325,1.0,6.885225411006594,0.4117590442114954,1.0255981971666396e-08,5.562898876680668,2.057179750476683,0.75,0.12,25,4
348,4,GATA3,348,1.0,6.885225411006594,0.291687067143724,7.44287668398082e-05,8.766920579785436,14.658463482911364,0.75,0.12,25,4
335,4,GATA3,335,1.0,6.885225411006594,0.539794530579792,6.325349009942903e-15,8.516386065776109,11.576370286453008,0.75,0.12,25,4
7596,4,ZNF691,7596,1.0,1.845454611199222,0.2600548197434771,0.00043875269117853215,5.107140482373561,3.314013222275107,0.75,0.14285714285714285,21,4
7594,4,ZNF691,7594,1.0,1.845454611199222,0.26841378444542086,0.00028028791881467885,5.088107512110754,1.371460985776038,0.75,0.14285714285714285,21,4
7597,4,ZNF691,7597,1.0,1.845454611199222,0.2713368066453246,0.0002388070336037336,2.4577365336829446,1.6959535741922784,0.75,0.14285714285714285,21,4
3393,4,EP300,3393,1.0,1.7466439487396828,0.6496432531960747,7.755307381921048e-23,4.249514206520586,1.9679876051532204,0.6666666666666666,0.15384615384615385,13,3
3383,4,EP300,3383,1.0,1.7466439487396828,0.6937292072060762,5.088721009188223e-27,4.356634181126837,1.3826378672509274,0.6666666666666666,0.15384615384615385,13,3
9016,4,TBR1,9016,1.0,2.8744621836081174,0.38988412782529724,6.860835714424585e-08,7.220891094041923,1.9890674813484763,1.0,0.6,5,3
9017,4,TBR1,9017,1.0,2.8744621836081174,0.3979876791028993,3.4477215842079833e-08,10.22479792069564,7.126867128095971,1.0,0.6,5,3
