,Coefficient
TNFRSF10A,0.08517480194524588
ZNF281,0.12451838826885585
NFIX,0.11410270833334897
KLF13,0.07590847077724203
NFE2L2,0.10502446675135721
RUNX1,0.16317807113902874
RFX7,0.11467713484200491
MLX,0.2577813342367168
