,Coefficient
ARID5B,0.003318345684874965
LEF1,0.00024029392117746432
ONECUT2,-0.08665096146605013
GLI1,-2.2819435043480078e-05
MECOM,-0.12738127382012399
EBF1,0.0037111579016618295
PAX3,0.00021175577969449112
REL,0.0
MEIS1,0.01090008124631392
RARB,-0.00352281804816181
GATA3,0.022273890647916593
HES7,-0.0501933331481486
HOXD10,0.010428330175106188
MSX2,-0.02217008644616744
GTF2A1,-0.01711826763899019
DLX5,0.022181751356946264
FOXQ1,0.0
HOXB5,0.0
MNT,-0.002171652541370038
HOXD9,0.0
RBPJ,-0.04622090739377265
HOXA10,-0.04566054873850575
RUNX3,-2.5391679853909088e-05
TCF7L2,-0.019706230280048975
RUNX1,0.002205295320194194
IRX4,0.0
ASCL2,0.00013943571880013037
TBX2,-0.0015995909833919325
NFIL3,-0.005900673751907104
BHLHE22,0.028707439801489088
ESR1,0.10385269748850767
BCL6,0.09684532842976946
EMX1,0.05005829854816317
GATA6,-0.016212779486150332
SOX14,-0.005264853763061117
HIF1A,-0.00021082037536531258
TEAD3,0.004053012190828414
STAT1,0.0020927102775036804
CEBPG,0.0
FOXD1,-0.003806288818822498
PAX9,0.021073950058420707
