,Coefficient
ZNF219,0.14903690315575005
PRRX2,0.0008100494761556611
NKX2-1,0.001062676489235401
TCF7L2,0.00400272320701061
BHLHE41,0.0
RARB,0.0
SP1,0.0
ID4,0.0
RARG,0.0
ERF,0.21706457878161514
DR1,-1.3839407037667271e-05
STAT5A,-0.00043930444491422277
ETV5,0.000762069072345591
HMGA1,-0.023651388372152714
HOXB6,0.019566911533973722
SPI1,0.08773588322386473
PBX1,-0.0010683989206731826
NFIB,0.0
ZSCAN4,0.0
FOXP1,0.0004333521080075523
TP63,-0.004150266566791833
SMAD1,-0.004287126349189065
SP4,0.00111429838720482
CREB3L2,0.0007383129716206514
STAT6,0.011718742023867216
MEIS2,-0.030990611463094685
SOX5,0.0
MEIS1,0.004657705824033049
CEBPE,0.0016080239852109088
KLF12,0.0
ZBTB4,0.0
SOX2,-0.0013176497458808661
POU2F3,0.0001064941652739822
GLIS3,0.0028901909584691647
CUX1,0.0
EGR1,-0.00836888173691217
HEY1,0.0002234474948111814
GATA6,0.0
HBP1,0.0011614994307278298
NF1,0.0
RARA,0.0032056106108698658
TFAP2A,0.0
NFIX,0.0
GLI3,-0.005991686477816675
HOXC13,-0.0010916084097392714
OTX1,-0.001646006184259626
PRRX1,0.001251662599607261
RREB1,0.0
KLF7,0.014542535717417806
NR2F6,0.003749965768919195
NFATC4,0.0038919462359525052
NR2C2,0.20266087485653564
ELF1,0.0
NFAT5,0.0
ZNF740,0.010236563444353386
DBP,0.036234346137378595
STAT3,0.0
ESRRA,0.005561069837203618
POU2F1,0.0
NR2F2,0.003534930448920115
ARID5B,0.0
MECOM,0.0
BBX,-0.0004309417032733514
KLF15,0.0004586137059149759
MGA,0.0
ARNT,0.0
HIVEP2,-0.0027776715846345446
