,Coefficient
HOXB8,0.019400843614243407
HOXD12,-0.0024521171234578383
GLIS3,0.005348185159996406
FOS,-0.012219436035191288
YY1,-0.010925783549115033
PRDM4,0.033378517082762044
SOX2,0.0
HENMT1,-0.08484570486127885
FOXG1,-0.015809186403010034
TBX2,-0.0007045358765793815
NR4A2,0.0
LHX9,-0.0010852798852008288
MTERF1,-0.0005331120175170733
PLAGL1,0.0
CREB5,0.0952344721311518
TFAP2E,0.09533384422614971
TNFRSF4,-0.004839418183981109
FOXC1,0.0
EMX2,0.1438746891618428
FOXD1,0.00021697369997514455
HOXB7,0.0
NFIA,0.0006535283774624512
ETV3,-0.09127600464678653
