,Coefficient
CREB1,0.20850010817078005
GTF2A1,0.05734667346864992
EP300,0.11998274803818063
NFYA,0.09468345306181948
IKZF2,0.10518218686228163
THRB,0.12968727380158043
ZBTB14,0.18582141948190434
STAT6,-0.040145944053062745
