,Mutation,Regulator,Regulon,MutationRegulatorEdge,-log10(p)_MutationRegulatorEdge,RegulatorRegulon_Spearman_R,RegulatorRegulon_Spearman_p-value,Regulon_stratification_t-statistic,-log10(p)_Regulon_stratification,Fraction_of_edges_correctly_aligned,Fraction_of_aligned_and_diff_exp_edges,number_downstream_regulons,number_differentially_expressed_regulons
2970,1,HOXD10,2970,-1.0,2.2889999207750855,0.1853124189784807,0.16756551719141827,-3.2148187373027457,2.541077275500716,1.0,0.52,25,13
2966,1,HOXD10,2966,-1.0,2.2889999207750855,-0.21823956442831222,0.1029126128073405,3.3099656020331603,2.622956695245239,1.0,0.52,25,13
2983,1,HOXD10,2983,-1.0,2.2889999207750855,0.14285714285714285,0.2890982201579408,-3.0699283694651323,2.416094147240165,1.0,0.52,25,13
2981,1,HOXD10,2981,-1.0,2.2889999207750855,0.38870884106818776,0.002806778617279628,-3.8420749456088332,3.2102834745939073,1.0,0.52,25,13
2980,1,HOXD10,2980,-1.0,2.2889999207750855,-0.030788177339901475,0.8201517898814409,2.888195047854352,2.199686305116741,1.0,0.52,25,13
2975,1,HOXD10,2975,-1.0,2.2889999207750855,-0.29511278195488727,0.025841734077324926,2.0770054199519548,1.3330651495030887,1.0,0.52,25,13
2978,1,HOXD10,2978,-1.0,2.2889999207750855,0.464998703655691,0.00026811515734974535,-3.732138058622419,3.1821159263754253,1.0,0.52,25,13
2962,1,HOXD10,2962,-1.0,2.2889999207750855,0.4834067928441795,0.00013947805561112734,-3.8242937830200336,3.3781672979264767,1.0,0.52,25,13
2967,1,HOXD10,2967,-1.0,2.2889999207750855,0.4466554316826549,0.0004961933866835856,-2.2418528064614436,1.4833637068625574,1.0,0.52,25,13
2985,1,HOXD10,2985,-1.0,2.2889999207750855,0.4137282862328235,0.0013788941686285262,-2.8114333611236724,2.041591359011342,1.0,0.52,25,13
2976,1,HOXD10,2976,-1.0,2.2889999207750855,0.2633523463831994,0.047781179619430535,-2.1078037018834768,1.3649904783928726,1.0,0.52,25,13
2968,1,HOXD10,2968,-1.0,2.2889999207750855,0.4100985221674877,0.0015338745649968828,-2.0438451219886797,1.3072697610954127,1.0,0.52,25,13
2961,1,HOXD10,2961,-1.0,2.2889999207750855,0.026250972258231788,0.8463066402383378,-4.184191445356653,3.9680278776155204,1.0,0.52,25,13
1973,1,FOXI1,1973,1.0,4.440373691604086,0.589648315894498,1.391422413268717e-06,4.827089471678831,4.229581348673638,1.0,0.72,25,18
1993,1,FOXI1,1993,1.0,4.440373691604086,0.5212633006487123,3.2173911943594057e-05,2.4408594575886773,1.7397475135824416,1.0,0.72,25,18
1976,1,FOXI1,1976,1.0,4.440373691604086,-0.20462951247898412,0.12678599844323546,-3.7045519891414815,3.2780725688808183,1.0,0.72,25,18
1991,1,FOXI1,1991,1.0,4.440373691604086,-0.02686788783431926,0.8427400631161464,-3.147414944350468,2.442565075950914,1.0,0.72,25,18
1981,1,FOXI1,1981,1.0,4.440373691604086,0.4792863316361695,0.0001619710483712002,4.146317879673388,3.802768181797284,1.0,0.72,25,18
1985,1,FOXI1,1985,1.0,4.440373691604086,0.3332537774657741,0.011304751126893458,4.6523796273903,4.391248311376046,1.0,0.72,25,18
1974,1,FOXI1,1974,1.0,4.440373691604086,0.6136257708077658,3.8667584880586296e-07,3.9429730523962974,3.2862462257159195,1.0,0.72,25,18
1992,1,FOXI1,1992,1.0,4.440373691604086,0.33686681861708845,0.010397765172394774,2.124543984777878,1.389627719337967,1.0,0.72,25,18
1988,1,FOXI1,1988,1.0,4.440373691604086,0.16771080107828137,0.2124007094321489,2.260501411357806,1.5171061319532027,1.0,0.72,25,18
1983,1,FOXI1,1983,1.0,4.440373691604086,0.44466682824084863,0.0005293491769565402,5.2385136271845525,4.828305451846999,1.0,0.72,25,18
1977,1,FOXI1,1977,1.0,4.440373691604086,0.4128063744519859,0.0014168656729794309,6.676574144249447,6.67719872077416,1.0,0.72,25,18
1972,1,FOXI1,1972,1.0,4.440373691604086,0.5338760988496642,1.8964833211539254e-05,5.746049871452918,5.519562657361025,1.0,0.72,25,18
1990,1,FOXI1,1990,1.0,4.440373691604086,0.5147598265763466,4.191334596562545e-05,4.057639816287685,3.795872301193013,1.0,0.72,25,18
1971,1,FOXI1,1971,1.0,4.440373691604086,-0.2225633349209625,0.09610579140615907,-4.130197511207733,3.8851860134966723,1.0,0.72,25,18
1980,1,FOXI1,1980,1.0,4.440373691604086,0.5032637865494373,6.602946177659307e-05,4.028420092174008,3.509108463389515,1.0,0.72,25,18
1975,1,FOXI1,1975,1.0,4.440373691604086,0.4546519601499355,0.00038102445509782335,4.379501776805148,3.853243643640572,1.0,0.72,25,18
1987,1,FOXI1,1987,1.0,4.440373691604086,0.3885661529095316,0.002817744895601486,6.141490971149302,6.718018371795021,1.0,0.72,25,18
1989,1,FOXI1,1989,1.0,4.440373691604086,0.3166994798270248,0.01638631933139639,3.5275035522950375,2.929315109682748,1.0,0.72,25,18
543,1,FOXC1,543,1.0,2.86950319581853,0.5447886958776251,1.1797479518327812e-05,4.023855733046168,3.753354510230029,1.0,0.6,25,15
530,1,FOXC1,530,1.0,2.86950319581853,0.47530464091262636,0.0001868119556325755,4.530203522631522,4.179500044350234,1.0,0.6,25,15
535,1,FOXC1,535,1.0,2.86950319581853,0.4170339642208971,0.00125012699308469,4.262591005082465,3.816712847056826,1.0,0.6,25,15
539,1,FOXC1,539,1.0,2.86950319581853,-0.37671765620948927,0.003872309790016144,-4.769299422542537,4.799254773247993,1.0,0.6,25,15
521,1,FOXC1,521,1.0,2.86950319581853,0.5480295566502463,1.021329409313109e-05,5.758186749089396,5.487055677057528,1.0,0.6,25,15
541,1,FOXC1,541,1.0,2.86950319581853,0.5246305418719212,2.799697470342931e-05,3.0330570929590412,2.2912759312836397,1.0,0.6,25,15
537,1,FOXC1,537,1.0,2.86950319581853,0.516333938294011,3.9334060100845626e-05,2.602030702068981,1.8650080104472782,1.0,0.6,25,15
523,1,FOXC1,523,1.0,2.86950319581853,0.5941145968369199,1.1047767813211773e-06,3.8211879449037505,3.1291604855397637,1.0,0.6,25,15
525,1,FOXC1,525,1.0,2.86950319581853,0.5666969147005445,4.3194020561776714e-06,4.10711934301311,3.4006195006314677,1.0,0.6,25,15
520,1,FOXC1,520,1.0,2.86950319581853,-0.3376976925071299,0.010198327933592892,-4.155027929135127,3.9238831815190545,1.0,0.6,25,15
531,1,FOXC1,531,1.0,2.86950319581853,0.34988332901218566,0.0076317750394615915,2.2108440826316262,1.44769121902565,1.0,0.6,25,15
534,1,FOXC1,534,1.0,2.86950319581853,0.22517500648172156,0.09216729193164902,3.472302211753856,2.6021040382035725,1.0,0.6,25,15
527,1,FOXC1,527,1.0,2.86950319581853,0.46772102670469284,0.0002439790844590463,6.343516651804022,6.2249166917337275,1.0,0.6,25,15
524,1,FOXC1,524,1.0,2.86950319581853,0.4970832253046409,8.374758328106664e-05,2.233082579918996,1.5006089978279462,1.0,0.6,25,15
522,1,FOXC1,522,1.0,2.86950319581853,0.5498444386829142,9.414800919936714e-06,5.387262855031322,4.951687780681081,1.0,0.6,25,15
3477,1,NR4A2,3477,1.0,3.3937460165571998,0.5506222452683432,9.090669282835847e-06,4.546371955914887,4.200025907630755,0.875,0.2916666666666667,24,8
3478,1,NR4A2,3478,1.0,3.3937460165571998,0.3172154524241639,0.016202541933587184,3.203816801856122,2.3359568471588292,0.875,0.2916666666666667,24,8
3472,1,NR4A2,3472,1.0,3.3937460165571998,0.6685247601763029,1.3250721313239146e-08,5.7652728594016285,5.544572357023665,0.875,0.2916666666666667,24,8
3483,1,NR4A2,3483,1.0,3.3937460165571998,0.37302307492870107,0.0042658310143378585,2.547679464179724,1.8117148482353378,0.875,0.2916666666666667,24,8
3474,1,NR4A2,3474,1.0,3.3937460165571998,0.2675006481721545,0.04425518615723438,2.79566686500569,1.9126561716197545,0.875,0.2916666666666667,24,8
3489,1,NR4A2,3489,1.0,3.3937460165571998,0.6700155561317086,1.1972159081558413e-08,3.8958937316680653,3.5461750300539467,0.875,0.2916666666666667,24,8
3469,1,NR4A2,3469,1.0,3.3937460165571998,-0.19458128078817735,0.14694307416870905,-4.299388842698782,4.124409677312408,0.875,0.2916666666666667,24,8
3885,1,TBX1,3885,-1.0,4.746042715010589,-0.4487295825771326,0.0004636272651308386,6.485548032254172,6.600402946100393,1.0,0.64,25,16
3889,1,TBX1,3889,-1.0,4.746042715010589,0.3100207415089448,0.018930502496629677,-3.7374451481209072,3.216877264848888,1.0,0.64,25,16
3892,1,TBX1,3892,-1.0,4.746042715010589,0.5313715322789733,2.109909744351502e-05,-3.0290964738074617,2.4276017004611186,1.0,0.64,25,16
3906,1,TBX1,3906,-1.0,4.746042715010589,-0.5362328234379052,1.7140781603664686e-05,3.8726237532300414,3.2343112703199735,1.0,0.64,25,16
