,Coefficient
GMEB1,0.13641564595817546
MEF2A,0.07090493687930273
HIVEP2,0.0
TCF7L2,0.11048400574644564
POU3F3,0.012747865763318385
DDIT3,-0.006150265265277075
MEIS1,0.10592512674503571
NFAT5,0.0
KLF12,0.05439090677785331
ARID5B,0.014453644958957488
BACH2,0.04479111824004154
RARA,0.18511627155191107
POU3F2,0.0
ZNF143,0.10185548399152212
PAX3,0.007661465288028889
NFATC4,0.0035046110481988958
