,Coefficient
IRX5,0.045942728379095285
EMX2,0.1811194727913984
KLF4,-0.07128104203627697
DLX1,0.04349548628631134
HOXB3,0.02755950778490587
SIX3,0.06432263388466605
HOXC5,0.011094820446889829
HOXD11,-0.02651698242036482
PHOX2B,0.20318104296848583
SIX1,0.05931775896596528
RFC5,-0.01906473300934311
HOXC8,-0.030917993046118305
ZBED6,0.035466591559597686
DEAF1,0.012004789729015858
TBX5,-0.045106681911437886
HOXB7,-0.09354795857091601
SOX5,0.025154529003822142
FOXP1,-0.10477008184151235
HOXA2,0.021564553780877866
