,Source,Edge,Target
0,PEBP1,0.2068071035346805,HNF1A
1,LBX2,0.4965451258035651,HNF1A
2,TFAP2C,-0.2456716294535267,HNF1A
3,ZBTB7A,0.4693040239890541,GMEB2
4,IKZF1,0.424019121290559,NFATC2
5,IRF1,0.1672582491927998,NFATC2
6,MEF2D,0.2844196593169962,NFATC2
7,REST,0.1887746426919949,ELF2
8,ZNF350,0.1594453512147632,ELF2
9,ELK4,0.2530744349311976,ELF2
10,RFX3,0.3160609643152685,ELF2
11,VENTX,0.1412649935224743,RUNX2
12,ETV6,0.2574088482662593,RUNX2
13,RUNX1,0.2418484699896144,RUNX2
14,GFI1,0.2050630831839671,RUNX2
15,KLF7,0.1290397311978027,RUNX2
16,GSC,0.1219909403026075,RARG
17,HES1,0.2126330091864289,RARG
18,ELF4,0.2620467362314679,RARG
19,LHX6,0.0819358548046699,RARG
20,GMEB2,0.2242910608085528,RARG
21,NFAT5,0.2441508921141595,CUX1
22,HBP1,0.2601273125680742,CUX1
23,MEIS2,-0.1603261400632134,CUX1
24,ZNF282,0.1970793346715225,CUX1
25,LBX2,0.1724259407680698,CUX1
26,GTF2I,-0.1782987400277942,FOXP3
27,IRF1,0.3234343267349863,FOXP3
28,IRF4,0.2872898894386322,FOXP3
29,SP1,0.1542703874459894,RORA
30,NFAT5,0.1780947795108452,RORA
31,ZBTB14,0.3954617672861537,RORA
32,FOXA1,-0.1501112141907689,RORA
33,RUNX3,0.3120527020034046,ARID5A
34,CEBPB,0.3231453430985494,ARID5A
35,IKZF1,0.0980756169470494,ARID5A
36,GMEB2,0.0655994443538869,ARID5A
37,RARA,-0.1474950626365747,HLTF
38,ZNF217,0.2334893657257374,HLTF
39,CLOCK,0.1970969038396641,HLTF
40,NFE2L2,0.2547658870529783,HLTF
41,RARA,-0.048718318940505,ZNF350
42,PURA,0.2928581639549594,ZNF350
43,CEBPG,0.0623829090587899,ZNF350
44,NFKB1,0.1224575383852833,ZNF350
45,LEF1,0.146251853553485,ZNF350
46,MEF2D,0.2418674670058571,ELF4
47,E2F7,0.2195731801576014,ELF4
48,ELK3,0.3082531995742537,ELF4
49,RXRA,0.1595412970361498,ELF4
50,TFE3,0.1138808544024812,SNAI2
51,SIRT6,-0.0735417225522804,SMAD1
52,GTF2I,0.0953144217288111,SMAD1
53,TEAD1,0.2770406823814292,SMAD1
54,GTF2A1,0.0917874316096634,SMAD1
55,RARB,0.0645046717421388,SMAD1
56,HIF1A,0.0708328737214481,SMAD1
57,NFKB1,0.198145372754819,SMAD1
58,ETV3,0.1128227558830112,SMAD1
59,KLF13,0.1383223483149603,GTF2A1
60,ETV3,0.5661608664798246,GTF2A1
61,CREB3L2,0.1448450768329984,GTF2A1
62,HES1,0.271012240604097,RARA
63,STAT5B,0.1376957918598148,RARA
64,ELF3,0.2225273517983709,RARA
65,ETV1,0.0843149773813398,RARA
66,FOXC1,0.162044066425246,RARA
67,ARID5A,0.2842303946263398,RUNX3
68,GFI1,0.4603933999738055,RUNX3
69,MESP1,0.1729022167837758,ELF3
70,SOX4,0.2543599236674365,ELF3
71,AHR,0.1884273204206264,ELF3
