,Mutation,Regulator,Regulon,MutationRegulatorEdge,-log10(p)_MutationRegulatorEdge,RegulatorRegulon_Spearman_R,RegulatorRegulon_Spearman_p-value,Regulon_stratification_t-statistic,-log10(p)_Regulon_stratification,Fraction_of_edges_correctly_aligned,Fraction_of_aligned_and_diff_exp_edges,number_downstream_regulons,number_differentially_expressed_regulons
7469,3,EWSR1,7469,1.0,3.4575119114988446,0.3038428137212332,0.035771517522109206,2.6135006548086457,1.731394514572066,1.0,0.36,25,9
7453,3,EWSR1,7453,1.0,3.4575119114988446,-0.1820451584889275,0.2155756333481748,-4.273238679167777,3.180139472989685,1.0,0.36,25,9
7457,3,EWSR1,7457,1.0,3.4575119114988446,-0.1821537125488493,0.21529740310511,-3.6846661673597674,2.680806231202943,1.0,0.36,25,9
7473,3,EWSR1,7473,1.0,3.4575119114988446,-0.3225141120277898,0.025374279124027743,-3.946430913703354,2.911307441327493,1.0,0.36,25,9
7451,3,EWSR1,7451,1.0,3.4575119114988446,0.30796786799826315,0.03321465598744187,5.486041395805198,3.626415165130515,1.0,0.36,25,9
7459,3,EWSR1,7459,1.0,3.4575119114988446,0.4257490230134607,0.002553546448229607,4.41533423152788,2.5721019577955238,1.0,0.36,25,9
7458,3,EWSR1,7458,1.0,3.4575119114988446,-0.25705601389491967,0.07777190498497301,-3.644625304344923,2.5252412936190662,1.0,0.36,25,9
4421,3,KLF13,4421,1.0,2.4305435530756254,0.716565349544073,1.0194086442667206e-08,5.142568511359911,3.322774945605238,0.875,0.28,25,8
4426,3,KLF13,4426,1.0,2.4305435530756254,0.8766825879287886,3.193184544386964e-16,3.658343929832447,2.4378088222931638,0.875,0.28,25,8
4438,3,KLF13,4438,1.0,2.4305435530756254,-0.6533868866695614,4.793515560748454e-07,-3.2961032768955896,2.046428264362839,0.875,0.28,25,8
4415,3,KLF13,4415,1.0,2.4305435530756254,0.8555145462440296,9.623940390298912e-15,3.401480998396251,2.3879810276429554,0.875,0.28,25,8
4431,3,KLF13,4431,1.0,2.4305435530756254,-0.5715371254884933,2.205914921674248e-05,-3.3237584345459505,2.0651309561048,0.875,0.28,25,8
4423,3,KLF13,4423,1.0,2.4305435530756254,-0.3721233174120712,0.00920195357999925,-3.581449933988305,2.5846656720706713,0.875,0.28,25,8
4437,3,KLF13,4437,1.0,2.4305435530756254,0.08662613981762919,0.5582481135158663,4.9937308572620145,2.9444004497612126,0.875,0.28,25,8
1081,3,RFX1,1081,1.0,2.4390088678176007,0.6907294832826747,5.532965333139622e-08,4.092712466563032,2.4771746349804453,1.0,0.28,25,7
1073,3,RFX1,1073,1.0,2.4390088678176007,-0.33260963960052103,0.020897023453972326,-4.94927498540539,4.265908695159859,1.0,0.28,25,7
1072,3,RFX1,1072,1.0,2.4390088678176007,0.5555796786799826,4.148124983029986e-05,5.387709823913437,3.651465621625746,1.0,0.28,25,7
1079,3,RFX1,1079,1.0,2.4390088678176007,0.8356491532783326,1.4868460628826138e-13,2.8361654643364487,2.0124599477281087,1.0,0.28,25,7
1068,3,RFX1,1068,1.0,2.4390088678176007,0.7990664350846722,9.929451270321627e-12,3.3298776666552317,2.3047245277107673,1.0,0.28,25,7
1085,3,RFX1,1085,1.0,2.4390088678176007,-0.5768562744246635,1.7740401402090792e-05,-2.2265522299835188,1.4229611373675746,1.0,0.28,25,7
1091,3,RFX1,1091,1.0,2.4390088678176007,0.2671515414676509,0.06641504112294314,3.2258683561787724,2.012296470641008,1.0,0.28,25,7
8756,3,ID4,8756,-1.0,3.5183887104971823,0.4823056882327399,0.0005177150956535244,-2.3541999007094963,1.5086611831816479,1.0,1.0,1,1
6283,3,PRDM4,6283,1.0,2.425195052928208,0.8376031263569257,1.1546973234612903e-13,3.5424002317224166,2.5188751744719724,0.8,0.4444444444444444,9,5
6289,3,PRDM4,6289,1.0,2.425195052928208,0.7775727312201477,7.999792311892415e-11,2.377132900142155,1.338558002396799,0.8,0.4444444444444444,9,5
6290,3,PRDM4,6290,1.0,2.425195052928208,0.6923577941815023,4.999212110492886e-08,2.6615453337730903,1.6937422088439602,0.8,0.4444444444444444,9,5
6288,3,PRDM4,6288,1.0,2.425195052928208,0.8187147199305255,1.1685455403202426e-12,5.6276866842951305,3.740306961762373,0.8,0.4444444444444444,9,5
3316,3,MAFG,3316,1.0,2.4448925916374304,0.8279418150238819,3.9066792220556544e-13,3.445184610549643,2.429625564460138,0.6666666666666666,0.32,25,12
3334,3,MAFG,3334,1.0,2.4448925916374304,0.3753799392097264,0.00856193944200458,2.866496726679442,1.6128456139276977,0.6666666666666666,0.32,25,12
3329,3,MAFG,3329,1.0,2.4448925916374304,0.7572731220147633,4.693159140640313e-10,2.255510637053148,1.380250824420068,0.6666666666666666,0.32,25,12
3328,3,MAFG,3328,1.0,2.4448925916374304,0.6824793747286149,9.159413212980974e-08,2.68445688116677,1.5160769633537916,0.6666666666666666,0.32,25,12
3321,3,MAFG,3321,1.0,2.4448925916374304,0.6362353452019105,1.173438964020999e-06,5.2300882088193,3.317641629234252,0.6666666666666666,0.32,25,12
3326,3,MAFG,3326,1.0,2.4448925916374304,-0.5046678245766392,0.00025441208994064865,-4.930418382765476,4.73614767233,0.6666666666666666,0.32,25,12
3339,3,MAFG,3339,1.0,2.4448925916374304,0.34791576204950064,0.015387507242755094,3.423290623857548,1.9610726119535324,0.6666666666666666,0.32,25,12
3318,3,MAFG,3318,1.0,2.4448925916374304,-0.7950499348675641,1.4939999003244033e-11,-2.4788983785556504,1.6287738049517946,0.6666666666666666,0.32,25,12
5976,3,MTF1,5976,1.0,2.414393319648305,0.5885801128962224,1.0825915506762411e-05,5.607443876599548,3.761021786877417,0.8571428571428571,0.24,25,7
5983,3,MTF1,5983,1.0,2.414393319648305,0.5878202344767695,1.118461325897436e-05,2.2343760557556447,1.3084059823088907,0.8571428571428571,0.24,25,7
5978,3,MTF1,5978,1.0,2.414393319648305,0.7267694311767261,4.961547167420179e-09,3.2551890324794965,1.8786496618452635,0.8571428571428571,0.24,25,7
5987,3,MTF1,5987,1.0,2.414393319648305,0.2387103777681285,0.10226781718520993,4.251042612526708,2.683869531149406,0.8571428571428571,0.24,25,7
5972,3,MTF1,5972,1.0,2.414393319648305,0.7801780286582718,6.290132782697248e-11,3.4558943138352287,2.422469377254978,0.8571428571428571,0.24,25,7
