,Coefficient
TBX20,0.006023698285743947
SREBF2,0.0005239181955588613
HOXB9,-0.015944085289862863
ZBTB4,0.1672774853212195
RUNX1,0.0056266318977052894
STAT3,0.1180304930835885
FOS,0.0019337411123359005
SREBF1,0.030426948813941174
ETV2,-0.027924008532341463
FOXJ1,-0.0021513154556725266
FOXO3,0.12767670184891292
MEF2D,0.02207827619938031
BACH1,0.015899506503156392
PAX6,0.0003016172837866871
YY1,0.028598528124991893
ZNF143,0.06842468671914953
ERG,0.003381875828092327
ZEB1,0.12141507718711572
ATF3,-4.585381911528651e-05
NF1,0.2139354411498059
GZF1,0.018830441919966547
GLI1,0.0005824671842186929
ETV5,0.12591516986712065
