,Coefficient
SNAI2,-0.0021220408530933715
BPTF,-0.2129238545768722
PBX1,-0.06198063942774895
HOXD1,0.013629633429639174
PEG10,0.015395436541494214
MECOM,0.09756253500681704
SOX13,-0.031634696017719975
