,Coefficient
NF1,0.26774415989886147
TEAD1,0.1128074410074523
NR3C1,0.22568441573738698
ZNF410,0.07161973996274971
ETV3,0.07339682701112356
CDC5L,0.09306917379804518
HBP1,0.03119123372624312
